30 10
5 7 2
5 9 4
5 13 3
5 14 2
5 16 2
5 19 5
5 22 5
5 25 2
5 32 6
5 33 5
5 36 4
5 37 5
5 38 6
5 40 9
5 41 8
5 52 8
5 53 7
5 61 10
5 62 9
5 71 11
5 77 9
5 78 10
5 84 9
5 86 9
5 90 14
5 91 13
5 92 12
5 94 10
5 99 13
7 9 2
7 13 5
7 14 4
7 16 2
7 19 3
7 22 7
7 25 4
7 32 8
7 33 7
7 36 4
7 37 3
7 38 4
7 40 11
7 41 10
7 52 10
7 53 9
7 61 12
7 62 11
7 71 13
7 77 7
7 78 8
7 84 11
7 86 9
7 90 16
7 91 15
7 92 14
7 94 12
7 99 11
9 13 7
9 14 6
9 16 4
9 19 1
9 22 9
9 25 6
9 32 10
9 33 9
9 36 6
9 37 5
9 38 4
9 40 13
9 41 12
9 52 12
9 53 11
9 61 14
9 62 13
9 71 15
9 77 9
9 78 8
9 84 13
9 86 11
9 90 18
9 91 17
9 92 16
9 94 14
9 99 9
13 14 1
13 16 3
13 19 6
13 22 2
13 25 3
13 32 3
13 33 2
13 36 5
13 37 6
13 38 7
13 40 6
13 41 5
13 52 5
13 53 4
13 61 7
13 62 6
13 71 8
13 77 10
13 78 11
13 84 8
13 86 10
13 90 11
13 91 10
13 92 9
13 94 9
13 99 14
14 16 2
14 19 5
14 22 3
14 25 2
14 32 4
14 33 3
14 36 4
14 37 5
14 38 6
14 40 7
14 41 6
14 52 6
14 53 5
14 61 8
14 62 7
14 71 9
14 77 9
14 78 10
14 84 7
14 86 9
14 90 12
14 91 11
14 92 10
14 94 8
14 99 13
16 19 3
16 22 5
16 25 2
16 32 6
16 33 5
16 36 2
16 37 3
16 38 4
16 40 9
16 41 8
16 52 8
16 53 7
16 61 10
16 62 9
16 71 11
16 77 7
16 78 8
16 84 9
16 86 7
16 90 14
16 91 13
16 92 12
16 94 10
16 99 11
19 22 8
19 25 5
19 32 9
19 33 8
19 36 5
19 37 4
19 38 3
19 40 12
19 41 11
19 52 11
19 53 10
19 61 13
19 62 12
19 71 14
19 77 8
19 78 7
19 84 12
19 86 10
19 90 17
19 91 16
19 92 15
19 94 13
19 99 8
22 25 3
22 32 1
22 33 2
22 36 5
22 37 6
22 38 7
22 40 4
22 41 3
22 52 3
22 53 4
22 61 5
22 62 4
22 71 6
22 77 10
22 78 11
22 84 8
22 86 10
22 90 9
22 91 8
22 92 7
22 94 9
22 99 14
25 32 4
25 33 3
25 36 2
25 37 3
25 38 4
25 40 7
25 41 6
25 52 6
25 53 5
25 61 8
25 62 7
25 71 9
25 77 7
25 78 8
25 84 7
25 86 7
25 90 12
25 91 11
25 92 10
25 94 8
25 99 11
32 33 1
32 36 4
32 37 5
32 38 6
32 40 3
32 41 2
32 52 2
32 53 3
32 61 4
32 62 3
32 71 5
32 77 9
32 78 10
32 84 7
32 86 9
32 90 8
32 91 7
32 92 6
32 94 8
32 99 13
33 36 3
33 37 4
33 38 5
33 40 4
33 41 3
33 52 3
33 53 2
33 61 5
33 62 4
33 71 6
33 77 8
33 78 9
33 84 6
33 86 8
33 90 9
33 91 8
33 92 7
33 94 7
33 99 12
36 37 1
36 38 2
36 40 7
36 41 6
36 52 6
36 53 5
36 61 8
36 62 7
36 71 9
36 77 5
36 78 6
36 84 7
36 86 5
36 90 12
36 91 11
36 92 10
36 94 8
36 99 9
37 38 1
37 40 8
37 41 7
37 52 7
37 53 6
37 61 9
37 62 8
37 71 10
37 77 4
37 78 5
37 84 8
37 86 6
37 90 13
37 91 12
37 92 11
37 94 9
37 99 8
38 40 9
38 41 8
38 52 8
38 53 7
38 61 10
38 62 9
38 71 11
38 77 5
38 78 4
38 84 9
38 86 7
38 90 14
38 91 13
38 92 12
38 94 10
38 99 7
40 41 1
40 52 3
40 53 4
40 61 3
40 62 4
40 71 4
40 77 10
40 78 11
40 84 8
40 86 10
40 90 5
40 91 6
40 92 7
40 94 9
40 99 14
41 52 2
41 53 3
41 61 2
41 62 3
41 71 3
41 77 9
41 78 10
41 84 7
41 86 9
41 90 6
41 91 5
41 92 6
41 94 8
41 99 13
52 53 1
52 61 2
52 62 1
52 71 3
52 77 7
52 78 8
52 84 5
52 86 7
52 90 6
52 91 5
52 92 4
52 94 6
52 99 11
53 61 3
53 62 2
