30 10
4 6 2
4 7 3
4 9 5
4 16 3
4 17 4
4 20 6
4 23 3
4 24 2
4 25 3
4 29 7
4 32 5
4 38 7
4 41 7
4 44 4
4 47 7
4 50 9
4 52 7
4 54 5
4 62 8
4 64 6
4 67 9
4 71 10
4 73 8
4 74 7
4 79 12
4 81 11
4 82 10
4 89 13
4 94 9
6 7 1
6 9 3
6 16 1
6 17 2
6 20 8
6 23 5
6 24 4
6 25 3
6 29 5
6 32 7
6 38 5
6 41 9
6 44 6
6 47 5
6 50 11
6 52 9
6 54 7
6 62 10
6 64 8
6 67 7
6 71 12
6 73 10
6 74 9
6 79 10
6 81 13
6 82 12
6 89 11
6 94 11
7 9 2
7 16 2
7 17 1
7 20 9
7 23 6
7 24 5
7 25 4
7 29 4
7 32 8
7 38 4
7 41 10
7 44 7
7 47 4
7 50 12
7 52 10
7 54 8
7 62 11
7 64 9
7 67 6
7 71 13
7 73 11
7 74 10
7 79 9
7 81 14
7 82 13
7 89 10
7 94 12
9 16 4
9 17 3
9 20 11
9 23 8
9 24 7
9 25 6
9 29 2
9 32 10
9 38 4
9 41 12
9 44 9
9 47 6
9 50 14
9 52 12
9 54 10
9 62 13
9 64 11
9 67 8
9 71 15
9 73 13
9 74 12
9 79 7
9 81 16
9 82 15
9 89 8
9 94 14
16 17 1
16 20 7
16 23 4
16 24 3
16 25 2
16 29 4
16 32 6
16 38 4
16 41 8
16 44 5
16 47 4
16 50 10
16 52 8
16 54 6
16 62 9
16 64 7
16 67 6
16 71 11
16 73 9
16 74 8
16 79 9
16 81 12
16 82 11
16 89 10
16 94 10
17 20 8
17 23 5
17 24 4
17 25 3
17 29 3
17 32 7
17 38 3
17 41 9
17 44 6
17 47 3
17 50 11
17 52 9
17 54 7
17 62 10
17 64 8
17 67 5
17 71 12
17 73 10
17 74 9
17 79 8
17 81 13
17 82 12
17 89 9
17 94 11
20 23 3
20 24 4
20 25 5
20 29 9
20 32 3
20 38 9
20 41 3
20 44 6
20 47 9
20 50 3
20 52 5
20 54 7
20 62 6
20 64 8
20 67 11
20 71 6
20 73 8
20 74 9
20 79 14
20 81 7
20 82 8
20 89 15
20 94 11
23 24 1
23 25 2
23 29 6
23 32 2
23 38 6
23 41 4
23 44 3
23 47 6
23 50 6
23 52 4
23 54 4
23 62 5
23 64 5
23 67 8
23 71 7
23 73 5
23 74 6
23 79 11
23 81 8
23 82 7
23 89 12
23 94 8
24 25 1
24 29 5
24 32 3
24 38 5
24 41 5
24 44 2
24 47 5
24 50 7
24 52 5
24 54 3
24 62 6
24 64 4
24 67 7
24 71 8
24 73 6
24 74 5
24 79 10
24 81 9
24 82 8
24 89 11
24 94 7
25 29 4
25 32 4
25 38 4
25 41 6
25 44 3
25 47 4
25 50 8
25 52 6
25 54 4
25 62 7
25 64 5
25 67 6
25 71 9
25 73 7
25 74 6
25 79 9
25 81 10
25 82 9
25 89 10
25 94 8
29 32 8
29 38 2
29 41 10
29 44 7
29 47 4
29 50 12
29 52 10
29 54 8
29 62 11
29 64 9
29 67 6
29 71 13
29 73 11
29 74 10
29 79 5
29 81 14
29 82 13
29 89 6
29 94 12
32 38 6
32 41 2
32 44 3
32 47 6
32 50 4
32 52 2
32 54 4
32 62 3
32 64 5
32 67 8
