30 10
4 5 1
4 12 3
4 13 2
4 15 2
4 17 4
4 18 5
4 21 5
4 27 5
4 28 6
4 34 3
4 36 5
4 42 6
4 47 7
4 49 9
4 51 8
4 57 8
4 58 9
4 65 7
4 73 8
4 74 7
4 79 12
4 80 12
4 82 10
4 88 12
4 90 13
4 91 12
4 95 10
4 96 11
4 98 13
5 12 4
5 13 3
5 15 1
5 17 3
5 18 4
5 21 6
5 27 4
5 28 5
5 34 4
5 36 4
5 42 7
5 47 6
5 49 8
5 51 9
5 57 7
5 58 8
5 65 6
5 73 9
5 74 8
5 79 11
5 80 13
5 82 11
5 88 11
5 90 14
5 91 13
5 95 9
5 96 10
5 98 12
12 13 1
12 15 3
12 17 5
12 18 6
12 21 2
12 27 6
12 28 7
12 34 4
12 36 6
12 42 3
12 47 8
12 49 10
12 51 5
12 57 9
12 58 10
12 65 8
12 73 7
12 74 8
12 79 13
12 80 9
12 82 7
12 88 13
12 90 10
12 91 9
12 95 11
12 96 12
12 98 14
13 15 2
13 17 4
13 18 5
13 21 3
13 27 5
13 28 6
13 34 3
13 36 5
13 42 4
13 47 7
13 49 9
13 51 6
13 57 8
13 58 9
13 65 7
13 73 6
13 74 7
13 79 12
13 80 10
13 82 8
13 88 12
13 90 11
13 91 10
13 95 10
13 96 11
13 98 13
15 17 2
15 18 3
15 21 5
15 27 3
15 28 4
15 34 3
15 36 3
15 42 6
15 47 5
15 49 7
15 51 8
15 57 6
15 58 7
15 65 5
15 73 8
15 74 7
15 79 10
15 80 12
15 82 10
15 88 10
15 90 13
15 91 12
15 95 8
15 96 9
15 98 11
17 18 1
17 21 7
17 27 1
17 28 2
17 34 5
17 36 3
17 42 8
17 47 3
17 49 5
17 51 10
17 57 4
17 58 5
17 65 7
17 73 10
17 74 9
17 79 8
17 80 14
17 82 12
17 88 8
17 90 15
17 91 14
17 95 10
17 96 9
17 98 9
18 21 8
18 27 2
18 28 1
18 34 6
18 36 4
18 42 9
18 47 4
18 49 4
18 51 11
18 57 5
18 58 4
18 65 8
18 73 11
18 74 10
18 79 7
18 80 15
18 82 13
18 88 7
18 90 16
18 91 15
18 95 11
18 96 10
18 98 8
21 27 6
21 28 7
21 34 4
21 36 6
21 42 3
21 47 8
21 49 10
21 51 3
21 57 9
21 58 10
21 65 8
21 73 7
21 74 8
21 79 13
21 80 7
21 82 7
21 88 13
21 90 8
21 91 7
21 95 11
21 96 12
21 98 14
27 28 1
27 34 4
27 36 2
27 42 7
27 47 2
27 49 4
27 51 9
27 57 3
27 58 4
27 65 6
27 73 9
27 74 8
27 79 7
27 80 13
27 82 11
27 88 7
27 90 14
27 91 13
27 95 9
27 96 8
27 98 8
28 34 5
28 36 3
28 42 8
28 47 3
28 49 3
28 51 10
28 57 4
28 58 3
28 65 7
28 73 10
28 74 9
28 79 6
28 80 14
28 82 12
28 88 6
28 90 15
28 91 14
28 95 10
28 96 9
28 98 7
34 36 2
34 42 3
34 47 4
34 49 6
34 51 5
34 57 5
34 58 6
34 65 4
34 73 5
34 74 4
34 79 9
34 80 9
34 82 7
34 88 9
34 90 10
34 91 9
34 95 7
34 96 8
34 98 10
36 42 5
36 47 2
36 49 4
36 51 7
36 57 3
36 58 4
36 65 4
36 73 7
36 74 6
36 79 7
36 80 11
36 82 9
36 88 7
36 90 12
36 91 11
36 95 7
36 96 6
36 98 8
42 47 5
42 49 7
42 51 2
42 57 6
42 58 7
42 65 5
42 73 4
42 74 5
42 79 10
42 80 6
42 82 4
42 88 10
42 90 7
42 91 6
42 95 8
42 96 9
42 98 11
47 49 2
47 51 7
47 57 1
47 58 2
47 65 4
47 73 7
47 74 6
47 79 5
47 80 11
47 82 9
47 88 5
47 90 12
47 91 11
47 95 7
47 96 6
47 98 6
49 51 9
49 57 3
49 58 2
49 65 6
49 73 9
49 74 8
49 79 3
49 80 13
49 82 11
49 88 5
49 90 14
49 91 13
49 95 9
49 96 8
49 98 6
51 57 6
51 58 7
51 65 5
51 73 4
51 74 5
51 79 10
51 80 4
51 82 4
51 88 10
51 90 5
51 91 4
51 95 8
51 96 9
51 98 11
57 58 1
57 65 3
57 73 6
57 74 5
57 79 4
57 80 10
57 82 8
57 88 4
57 90 11
57 91 10
57 95 6
57 96 5
57 98 5
58 65 4
58 73 7
58 74 6
58 79 3
58 80 11
