30 10
2 7 5
2 10 3
2 11 2
2 13 2
2 17 6
2 20 4
2 23 3
2 25 5
2 31 4
2 36 7
2 39 10
2 47 9
2 49 11
2 59 12
2 60 8
2 61 7
2 62 6
2 63 7
2 65 9
2 66 10
2 67 11
2 73 8
2 75 10
2 78 13
2 84 10
2 85 11
2 90 11
2 93 10
2 98 15
7 10 8
7 11 7
7 13 5
7 17 1
7 20 9
7 23 6
7 25 4
7 31 9
7 36 4
7 39 5
7 47 4
7 49 6
7 59 7
7 60 13
7 61 12
7 62 11
7 63 10
7 65 8
7 66 7
7 67 6
7 73 11
7 75 9
7 78 8
7 84 11
7 85 10
7 90 16
7 93 13
7 98 10
10 11 1
10 13 3
10 17 7
10 20 1
10 23 4
10 25 6
10 31 3
10 36 8
10 39 11
10 47 10
10 49 12
10 59 13
10 60 5
10 61 6
10 62 7
10 63 8
10 65 10
10 66 11
10 67 12
10 73 9
10 75 11
10 78 14
10 84 11
10 85 12
10 90 8
10 93 11
10 98 16
11 13 2
11 17 6
11 20 2
11 23 3
11 25 5
11 31 2
11 36 7
11 39 10
11 47 9
11 49 11
11 59 12
11 60 6
11 61 5
11 62 6
11 63 7
11 65 9
11 66 10
11 67 11
11 73 8
11 75 10
11 78 13
11 84 10
11 85 11
11 90 9
11 93 10
11 98 15
13 17 4
13 20 4
13 23 1
13 25 3
13 31 4
13 36 5
13 39 8
13 47 7
13 49 9
13 59 10
13 60 8
13 61 7
13 62 6
13 63 5
13 65 7
13 66 8
13 67 9
13 73 6
13 75 8
13 78 11
13 84 8
13 85 9
13 90 11
13 93 8
13 98 13
17 20 8
17 23 5
17 25 3
17 31 8
17 36 3
17 39 4
17 47 3
17 49 5
17 59 6
17 60 12
17 61 11
17 62 10
17 63 9
17 65 7
17 66 6
17 67 5
17 73 10
17 75 8
17 78 7
17 84 10
17 85 9
17 90 15
17 93 12
17 98 9
20 23 3
20 25 5
20 31 2
20 36 7
20 39 10
20 47 9
20 49 11
20 59 12
20 60 4
20 61 5
20 62 6
20 63 7
20 65 9
20 66 10
20 67 11
20 73 8
20 75 10
20 78 13
20 84 10
20 85 11
20 90 7
20 93 10
20 98 15
23 25 2
23 31 3
23 36 4
23 39 7
23 47 6
23 49 8
23 59 9
23 60 7
23 61 6
23 62 5
23 63 4
23 65 6
23 66 7
23 67 8
23 73 5
23 75 7
23 78 10
23 84 7
23 85 8
23 90 10
23 93 7
23 98 12
25 31 5
25 36 2
25 39 5
25 47 4
25 49 6
25 59 7
25 60 9
25 61 8
25 62 7
25 63 6
25 65 4
25 66 5
25 67 6
25 73 7
25 75 5
25 78 8
25 84 7
25 85 6
25 90 12
25 93 9
25 98 10
31 36 5
31 39 8
31 47 7
31 49 9
31 59 10
31 60 4
31 61 3
31 62 4
31 63 5
31 65 7
31 66 8
31 67 9
31 73 6
31 75 8
31 78 11
31 84 8
31 85 9
31 90 7
31 93 8
31 98 13
36 39 3
36 47 2
36 49 4
36 59 5
36 60 9
36 61 8
36 62 7
36 63 6
36 65 4
36 66 3
36 67 4
36 73 7
36 75 5
36 78 6
36 84 7
36 85 6
36 90 12
36 93 9
36 98 8
39 47 3
39 49 1
39 59 2
39 60 12
39 61 11
39 62 10
39 63 9
39 65 7
39 66 6
39 67 5
39 73 10
