30 10
5 8 3
5 10 6
5 11 5
5 16 2
5 19 5
5 21 6
5 22 5
5 30 8
5 40 9
5 42 7
5 44 5
5 45 4
5 49 8
5 50 10
5 51 9
5 53 7
5 58 8
5 64 7
5 67 8
5 69 10
5 73 9
5 80 13
5 85 8
5 87 10
5 90 14
5 95 9
5 97 11
5 98 12
5 99 13
8 10 9
8 11 8
8 16 3
8 19 2
8 21 9
8 22 8
8 30 11
8 40 12
8 42 10
8 44 8
8 45 7
8 49 5
8 50 13
8 51 12
8 53 10
8 58 5
8 64 10
8 67 7
8 69 7
8 73 12
8 80 16
8 85 11
8 87 9
8 90 17
8 95 12
8 97 10
8 98 9
8 99 10
10 11 1
10 16 6
10 19 9
10 21 2
10 22 3
10 30 2
10 40 3
10 42 5
10 44 7
10 45 8
10 49 12
10 50 4
10 51 5
10 53 7
10 58 12
10 64 9
10 67 12
10 69 14
10 73 9
10 80 7
10 85 12
10 87 14
10 90 8
10 95 13
10 97 15
10 98 16
10 99 17
11 16 5
11 19 8
11 21 1
11 22 2
11 30 3
11 40 4
11 42 4
11 44 6
11 45 7
11 49 11
11 50 5
11 51 4
11 53 6
11 58 11
11 64 8
11 67 11
11 69 13
11 73 8
11 80 8
11 85 11
11 87 13
11 90 9
11 95 12
11 97 14
11 98 15
11 99 16
16 19 3
16 21 6
16 22 5
16 30 8
16 40 9
16 42 7
16 44 5
16 45 4
16 49 6
16 50 10
16 51 9
16 53 7
16 58 6
16 64 7
16 67 6
16 69 8
16 73 9
16 80 13
16 85 8
16 87 8
16 90 14
16 95 9
16 97 9
16 98 10
16 99 11
19 21 9
19 22 8
19 30 11
19 40 12
19 42 10
19 44 8
19 45 7
19 49 3
19 50 13
19 51 12
19 53 10
19 58 5
19 64 10
19 67 7
19 69 5
19 73 12
19 80 16
19 85 11
19 87 9
19 90 17
19 95 12
19 97 10
19 98 9
19 99 8
21 22 1
21 30 2
21 40 3
21 42 3
21 44 5
21 45 6
21 49 10
21 50 4
21 51 3
21 53 5
21 58 10
21 64 7
21 67 10
21 69 12
21 73 7
21 80 7
21 85 10
21 87 12
21 90 8
21 95 11
21 97 13
21 98 14
21 99 15
22 30 3
22 40 4
22 42 2
22 44 4
22 45 5
22 49 9
22 50 5
22 51 4
22 53 4
22 58 9
22 64 6
22 67 9
22 69 11
22 73 6
22 80 8
