30 10
0 1 1
0 6 6
0 11 2
0 12 3
0 13 4
0 17 8
0 20 2
0 26 8
0 27 9
0 30 3
0 35 8
0 37 10
0 39 12
0 50 5
0 53 8
0 54 9
0 61 7
0 62 8
0 76 13
0 78 15
0 80 8
0 81 9
0 82 10
0 84 12
0 85 13
0 88 16
0 90 9
0 93 12
0 94 13
1 6 5
1 11 1
1 12 2
1 13 3
1 17 7
1 20 3
1 26 7
1 27 8
1 30 4
1 35 7
1 37 9
1 39 11
1 50 6
1 53 7
1 54 8
1 61 6
1 62 7
1 76 12
1 78 14
1 80 9
1 81 8
1 82 9
1 84 11
1 85 12
1 88 15
1 90 10
1 93 11
1 94 12
6 11 6
6 12 5
6 13 4
6 17 2
6 20 8
6 26 2
6 27 3
6 30 9
6 35 4
6 37 4
6 39 6
6 50 11
6 53 8
6 54 7
6 61 11
6 62 10
6 76 7
6 78 9
6 80 14
6 81 13
6 82 12
6 84 10
6 85 9
6 88 10
6 90 15
6 93 12
6 94 11
11 12 1
11 13 2
11 17 6
11 20 2
11 26 6
11 27 7
11 30 3
11 35 6
11 37 8
11 39 10
11 50 5
11 53 6
11 54 7
11 61 5
11 62 6
11 76 11
11 78 13
11 80 8
11 81 7
11 82 8
11 84 10
11 85 11
11 88 14
11 90 9
11 93 10
11 94 11
12 13 1
12 17 5
12 20 3
12 26 5
12 27 6
12 30 4
12 35 5
12 37 7
12 39 9
12 50 6
12 53 5
12 54 6
12 61 6
12 62 5
12 76 10
12 78 12
12 80 9
12 81 8
12 82 7
12 84 9
12 85 10
12 88 13
12 90 10
12 93 9
12 94 10
13 17 4
13 20 4
13 26 4
13 27 5
13 30 5
13 35 4
13 37 6
13 39 8
13 50 7
13 53 4
13 54 5
13 61 7
13 62 6
13 76 9
13 78 11
13 80 10
13 81 9
13 82 8
13 84 8
13 85 9
13 88 12
13 90 11
13 93 8
13 94 9
17 20 8
17 26 2
17 27 1
17 30 9
17 35 4
17 37 2
17 39 4
17 50 11
17 53 8
17 54 7
17 61 11
17 62 10
17 76 7
17 78 7
17 80 14
17 81 13
17 82 12
17 84 10
17 85 9
17 88 8
17 90 15
17 93 12
17 94 11
20 26 6
20 27 7
20 30 1
20 35 6
20 37 8
20 39 10
20 50 3
20 53 6
20 54 7
20 61 5
20 62 6
20 76 11
20 78 13
20 80 6
20 81 7
20 82 8
20 84 10
20 85 11
20 88 14
20 90 7
20 93 10
20 94 11
26 27 1
26 30 7
26 35 2
26 37 2
26 39 4
26 50 9
26 53 6
26 54 5
26 61 9
26 62 8
26 76 5
26 78 7
26 80 12
26 81 11
26 82 10
26 84 8
26 85 7
26 88 8
26 90 13
26 93 10
26 94 9
27 30 8
27 35 3
27 37 1
27 39 3
27 50 10
27 53 7
27 54 6
27 61 10
27 62 9
27 76 6
27 78 6
27 80 13
27 81 12
27 82 11
27 84 9
27 85 8
27 88 7
27 90 14
27 93 11
27 94 10
30 35 5
30 37 7
30 39 9
30 50 2
30 53 5
30 54 6
30 61 4
30 62 5
30 76 10
30 78 12
30 80 5
30 81 6
30 82 7
30 84 9
30 85 10
30 88 13
30 90 6
30 93 9
30 94 10
35 37 2
35 39 4
35 50 7
35 53 4
35 54 3
35 61 7
35 62 6
35 76 5
35 78 7
35 80 10
35 81 9
35 82 8
35 84 6
35 85 5
35 88 8
35 90 11
35 93 8
35 94 7
37 39 2
37 50 9
37 53 6
37 54 5
37 61 9
37 62 8
37 76 5
37 78 5
37 80 12
37 81 11
37 82 10
37 84 8
37 85 7
37 88 6
37 90 13
37 93 10
37 94 9
39 50 11
39 53 8
39 54 7
39 61 11
39 62 10
39 76 7
39 78 5
39 80 14
39 81 13
39 82 12
39 84 10
39 85 9
39 88 6
39 90 15
39 93 12
39 94 11
50 53 3
50 54 4
50 61 2
50 62 3
50 76 8
50 78 10
50 80 3
50 81 4
50 82 5
50 84 7
50 85 8
50 88 11
50 90 4
50 93 7
50 94 8
53 54 1
53 61 3
53 62 2
53 76 5
53 78 7
53 80 6
53 81 5
53 82 4
53 84 4
53 85 5
53 88 8
53 90 7
53 93 4
53 94 5
54 61 4
54 62 3
54 76 4
54 78 6
54 80 7
54 81 6
54 82 5
54 84 3
54 85 4
54 88 7
54 90 8
54 93 5
54 94 4
61 62 1
61 76 6
61 78 8
61 80 3
61 81 2
61 82 3
61 84 5
61 85 6
61 88 9
61 90 4
61 93 5
61 94 6
62 76 5
62 78 7
62 80 4
62 81 3
62 82 2
62 84 4
62 85 5
62 88 8
62 90 5
62 93 4
62 94 5
76 78 2
76 80 7
76 81 6
76 82 5
76 84 3
76 85 2
76 88 3
76 90 8
76 93 5
76 94 4
78 80 9
78 81 8
78 82 7
78 84 5
78 85 4
78 88 1
78 90 10
78 93 7
78 94 6
80 81 1
80 82 2
80 84 4
80 85 5
80 88 8
80 90 1
80 93 4
80 94 5
81 82 1
81 84 3
81 85 4
81 88 7
81 90 2
81 93 3
81 94 4
82 84 2
82 85 3
82 88 6
82 90 3
82 93 2
82 94 3
84 85 1
84 88 4
84 90 5
84 93 2
84 94 1
85 88 3
85 90 6
85 93 3
85 94 2
88 90 9
88 93 6
88 94 5
90 93 3
90 94 4
93 94 1
0 1 0
0 2 3
0 3 1
0 4 3
0 5 2
0 6 0
0 7 1
0 8 2
0 9 3
1 2 0
1 3 3
1 4 4
1 5 2
1 6 3
1 7 0
1 8 3
1 9 3
2 3 0
2 4 2
2 5 4
2 6 0
2 7 2
2 8 0
2 9 4
3 4 4
3 5 1
3 6 1
3 7 1
3 8 1
3 9 4
4 5 0
4 6 2
4 7 3
4 8 1
4 9 0
5 6 0
5 7 2
5 8 2
5 9 3
6 7 1
6 8 2
6 9 1
7 8 0
7 9 0
8 9 0
