80 30
1 2 1
1 4 3
1 5 4
1 6 5
1 9 8
1 10 2
1 11 1
1 13 3
1 16 6
1 17 7
1 19 9
1 20 3
1 21 2
1 22 3
1 23 4
1 25 6
1 26 7
1 27 8
1 28 9
1 29 10
1 30 4
1 31 3
1 32 4
1 34 6
1 37 9
1 38 10
1 41 4
1 42 5
1 43 6
1 45 8
1 46 9
1 47 10
1 48 11
1 49 12
1 50 6
1 51 5
1 52 6
1 53 7
1 54 8
1 55 9
1 56 10
1 57 11
1 58 12
1 59 13
1 61 6
1 62 7
1 63 8
1 64 9
1 65 10
1 67 12
1 68 13
1 69 14
1 70 8
1 73 9
1 74 10
1 75 11
1 76 12
1 78 14
1 79 15
1 80 9
1 81 8
1 82 9
1 83 10
1 84 11
1 85 12
1 86 13
1 87 14
1 88 15
1 89 16
1 90 10
1 91 9
1 92 10
1 93 11
1 94 12
1 95 13
1 96 14
1 97 15
1 98 16
1 99 17
2 4 2
2 5 3
2 6 4
2 9 7
2 10 3
2 11 2
2 13 2
2 16 5
2 17 6
2 19 8
2 20 4
2 21 3
2 22 2
2 23 3
2 25 5
2 26 6
2 27 7
2 28 8
2 29 9
2 30 5
2 31 4
2 32 3
2 34 5
2 37 8
2 38 9
2 41 5
2 42 4
2 43 5
2 45 7
2 46 8
2 47 9
2 48 10
2 49 11
2 50 7
2 51 6
2 52 5
2 53 6
2 54 7
2 55 8
2 56 9
2 57 10
2 58 11
2 59 12
2 61 7
2 62 6
2 63 7
2 64 8
2 65 9
2 67 11
2 68 12
2 69 13
2 70 9
2 73 8
2 74 9
2 75 10
2 76 11
2 78 13
2 79 14
2 80 10
2 81 9
2 82 8
2 83 9
2 84 10
2 85 11
2 86 12
2 87 13
2 88 14
2 89 15
2 90 11
2 91 10
2 92 9
2 93 10
2 94 11
2 95 12
2 96 13
2 97 14
2 98 15
2 99 16
4 5 1
4 6 2
4 9 5
4 10 5
4 11 4
4 13 2
4 16 3
4 17 4
4 19 6
4 20 6
4 21 5
4 22 4
4 23 3
4 25 3
4 26 4
4 27 5
4 28 6
4 29 7
4 30 7
4 31 6
4 32 5
4 34 3
4 37 6
4 38 7
4 41 7
4 42 6
4 43 5
4 45 5
4 46 6
4 47 7
4 48 8
4 49 9
4 50 9
4 51 8
4 52 7
4 53 6
4 54 5
4 55 6
4 56 7
4 57 8
4 58 9
4 59 10
4 61 9
4 62 8
4 63 7
4 64 6
4 65 7
4 67 9
4 68 10
4 69 11
4 70 11
4 73 8
4 74 7
4 75 8
4 76 9
4 78 11
4 79 12
4 80 12
4 81 11
4 82 10
4 83 9
4 84 8
4 85 9
4 86 10
4 87 11
4 88 12
4 89 13
4 90 13
4 91 12
4 92 11
4 93 10
4 94 9
4 95 10
4 96 11
4 97 12
4 98 13
4 99 14
5 6 1
5 9 4
5 10 6
5 11 5
5 13 3
5 16 2
5 17 3
5 19 5
5 20 7
5 21 6
5 22 5
5 23 4
5 25 2
5 26 3
5 27 4
5 28 5
5 29 6
5 30 8
5 31 7
5 32 6
5 34 4
5 37 5
5 38 6
5 41 8
5 42 7
5 43 6
5 45 4
5 46 5
5 47 6
5 48 7
5 49 8
5 50 10
5 51 9
5 52 8
5 53 7
5 54 6
5 55 5
5 56 6
5 57 7
5 58 8
5 59 9
5 61 10
5 62 9
5 63 8
5 64 7
5 65 6
5 67 8
5 68 9
5 69 10
5 70 12
5 73 9
5 74 8
5 75 7
5 76 8
5 78 10
5 79 11
5 80 13
5 81 12
5 82 11
5 83 10
5 84 9
5 85 8
5 86 9
5 87 10
5 88 11
5 89 12
5 90 14
5 91 13
5 92 12
5 93 11
5 94 10
5 95 9
5 96 10
5 97 11
5 98 12
5 99 13
6 9 3
6 10 7
6 11 6
6 13 4
6 16 1
6 17 2
6 19 4
6 20 8
6 21 7
6 22 6
6 23 5
6 25 3
6 26 2
6 27 3
6 28 4
6 29 5
6 30 9
6 31 8
6 32 7
6 34 5
6 37 4
6 38 5
6 41 9
6 42 8
6 43 7
6 45 5
6 46 4
6 47 5
6 48 6
6 49 7
6 50 11
6 51 10
6 52 9
6 53 8
6 54 7
6 55 6
6 56 5
6 57 6
6 58 7
6 59 8
6 61 11
6 62 10
6 63 9
6 64 8
6 65 7
6 67 7
6 68 8
6 69 9
6 70 13
6 73 10
6 74 9
6 75 8
6 76 7
6 78 9
6 79 10
6 80 14
6 81 13
6 82 12
6 83 11
6 84 10
6 85 9
6 86 8
6 87 9
6 88 10
6 89 11
6 90 15
6 91 14
6 92 13
6 93 12
6 94 11
6 95 10
6 96 9
6 97 10
6 98 11
6 99 12
9 10 10
9 11 9
9 13 7
9 16 4
9 17 3
9 19 1
9 20 11
9 21 10
9 22 9
9 23 8
9 25 6
9 26 5
9 27 4
9 28 3
9 29 2
9 30 12
9 31 11
9 32 10
9 34 8
9 37 5
9 38 4
9 41 12
9 42 11
9 43 10
9 45 8
9 46 7
9 47 6
9 48 5
9 49 4
9 50 14
9 51 13
9 52 12
9 53 11
9 54 10
9 55 9
9 56 8
9 57 7
9 58 6
9 59 5
9 61 14
9 62 13
9 63 12
9 64 11
9 65 10
9 67 8
9 68 7
9 69 6
9 70 16
9 73 13
9 74 12
9 75 11
9 76 10
9 78 8
9 79 7
9 80 17
9 81 16
9 82 15
9 83 14
9 84 13
9 85 12
9 86 11
9 87 10
9 88 9
9 89 8
9 90 18
9 91 17
9 92 16
9 93 15
9 94 14
9 95 13
9 96 12
9 97 11
9 98 10
9 99 9
10 11 1
10 13 3
10 16 6
10 17 7
10 19 9
10 20 1
10 21 2
10 22 3
10 23 4
10 25 6
10 26 7
10 27 8
10 28 9
10 29 10
10 30 2
10 31 3
10 32 4
10 34 6
10 37 9
10 38 10
10 41 4
10 42 5
10 43 6
10 45 8
10 46 9
10 47 10
10 48 11
10 49 12
10 50 4
10 51 5
10 52 6
10 53 7
10 54 8
10 55 9
10 56 10
10 57 11
10 58 12
10 59 13
10 61 6
10 62 7
10 63 8
10 64 9
10 65 10
10 67 12
10 68 13
10 69 14
10 70 6
10 73 9
10 74 10
10 75 11
10 76 12
10 78 14
10 79 15
10 80 7
10 81 8
10 82 9
10 83 10
10 84 11
10 85 12
10 86 13
10 87 14
10 88 15
10 89 16
10 90 8
10 91 9
10 92 10
10 93 11
10 94 12
10 95 13
10 96 14
10 97 15
10 98 16
10 99 17
11 13 2
11 16 5
11 17 6
11 19 8
11 20 2
11 21 1
11 22 2
11 23 3
11 25 5
11 26 6
11 27 7
11 28 8
11 29 9
11 30 3
11 31 2
11 32 3
11 34 5
11 37 8
11 38 9
11 41 3
11 42 4
11 43 5
11 45 7
11 46 8
11 47 9
11 48 10
11 49 11
11 50 5
11 51 4
11 52 5
11 53 6
11 54 7
11 55 8
11 56 9
11 57 10
11 58 11
11 59 12
11 61 5
11 62 6
11 63 7
11 64 8
11 65 9
11 67 11
11 68 12
11 69 13
11 70 7
11 73 8
11 74 9
11 75 10
11 76 11
11 78 13
11 79 14
11 80 8
11 81 7
11 82 8
11 83 9
11 84 10
11 85 11
11 86 12
11 87 13
11 88 14
11 89 15
11 90 9
11 91 8
11 92 9
11 93 10
11 94 11
11 95 12
11 96 13
11 97 14
11 98 15
11 99 16
13 16 3
13 17 4
13 19 6
13 20 4
13 21 3
13 22 2
13 23 1
13 25 3
13 26 4
13 27 5
13 28 6
13 29 7
13 30 5
13 31 4
13 32 3
13 34 3
13 37 6
13 38 7
13 41 5
13 42 4
13 43 3
13 45 5
13 46 6
13 47 7
13 48 8
13 49 9
13 50 7
13 51 6
13 52 5
13 53 4
13 54 5
13 55 6
13 56 7
13 57 8
13 58 9
13 59 10
13 61 7
13 62 6
13 63 5
13 64 6
13 65 7
13 67 9
13 68 10
13 69 11
13 70 9
13 73 6
13 74 7
13 75 8
13 76 9
13 78 11
13 79 12
13 80 10
13 81 9
13 82 8
13 83 7
13 84 8
13 85 9
13 86 10
13 87 11
13 88 12
13 89 13
13 90 11
13 91 10
13 92 9
13 93 8
13 94 9
13 95 10
13 96 11
13 97 12
13 98 13
13 99 14
16 17 1
16 19 3
16 20 7
16 21 6
16 22 5
16 23 4
16 25 2
16 26 1
16 27 2
16 28 3
16 29 4
16 30 8
16 31 7
16 32 6
16 34 4
16 37 3
16 38 4
16 41 8
16 42 7
16 43 6
16 45 4
16 46 3
16 47 4
16 48 5
16 49 6
16 50 10
16 51 9
16 52 8
16 53 7
16 54 6
16 55 5
16 56 4
16 57 5
16 58 6
16 59 7
16 61 10
16 62 9
16 63 8
16 64 7
16 65 6
16 67 6
16 68 7
16 69 8
16 70 12
16 73 9
16 74 8
16 75 7
16 76 6
16 78 8
16 79 9
16 80 13
16 81 12
16 82 11
16 83 10
16 84 9
16 85 8
16 86 7
16 87 8
16 88 9
16 89 10
16 90 14
16 91 13
16 92 12
16 93 11
16 94 10
16 95 9
16 96 8
16 97 9
16 98 10
16 99 11
17 19 2
17 20 8
17 21 7
17 22 6
17 23 5
17 25 3
17 26 2
17 27 1
17 28 2
17 29 3
17 30 9
17 31 8
17 32 7
17 34 5
17 37 2
17 38 3
17 41 9
17 42 8
17 43 7
17 45 5
17 46 4
17 47 3
17 48 4
17 49 5
17 50 11
17 51 10
17 52 9
17 53 8
17 54 7
17 55 6
17 56 5
17 57 4
17 58 5
17 59 6
17 61 11
17 62 10
17 63 9
17 64 8
17 65 7
17 67 5
17 68 6
17 69 7
17 70 13
17 73 10
17 74 9
17 75 8
17 76 7
17 78 7
17 79 8
17 80 14
17 81 13
17 82 12
17 83 11
17 84 10
17 85 9
17 86 8
17 87 7
17 88 8
17 89 9
17 90 15
17 91 14
17 92 13
17 93 12
17 94 11
17 95 10
17 96 9
17 97 8
17 98 9
17 99 10
19 20 10
19 21 9
19 22 8
19 23 7
19 25 5
19 26 4
19 27 3
19 28 2
19 29 1
19 30 11
19 31 10
