80 20
0 2 2
0 3 3
0 4 4
0 5 5
0 6 6
0 7 7
0 9 9
0 10 1
0 11 2
0 13 4
0 15 6
0 16 7
0 17 8
0 18 9
0 19 10
0 20 2
0 21 3
0 22 4
0 24 6
0 25 7
0 28 10
0 29 11
0 30 3
0 32 5
0 33 6
0 34 7
0 35 8
0 36 9
0 37 10
0 38 11
0 39 12
0 40 4
0 42 6
0 43 7
0 44 8
0 45 9
0 46 10
0 47 11
0 48 12
0 49 13
0 50 5
0 51 6
0 52 7
0 53 8
0 54 9
0 56 11
0 59 14
0 61 7
0 62 8
0 63 9
0 65 11
0 66 12
0 67 13
0 68 14
0 69 15
0 70 7
0 73 10
0 75 12
0 76 13
0 78 15
0 79 16
0 80 8
0 81 9
0 82 10
0 83 11
0 85 13
0 86 14
0 87 15
0 88 16
0 89 17
0 90 9
0 91 10
0 92 11
0 93 12
0 94 13
0 95 14
0 96 15
0 97 16
0 99 18
2 3 1
2 4 2
2 5 3
2 6 4
2 7 5
2 9 7
2 10 3
2 11 2
2 13 2
2 15 4
2 16 5
2 17 6
2 18 7
2 19 8
2 20 4
2 21 3
2 22 2
2 24 4
2 25 5
2 28 8
2 29 9
2 30 5
2 32 3
2 33 4
2 34 5
2 35 6
2 36 7
2 37 8
2 38 9
2 39 10
2 40 6
2 42 4
2 43 5
2 44 6
2 45 7
2 46 8
2 47 9
2 48 10
2 49 11
2 50 7
2 51 6
2 52 5
2 53 6
2 54 7
2 56 9
2 59 12
2 61 7
2 62 6
2 63 7
2 65 9
2 66 10
2 67 11
2 68 12
2 69 13
2 70 9
2 73 8
2 75 10
2 76 11
2 78 13
2 79 14
2 80 10
2 81 9
2 82 8
2 83 9
2 85 11
2 86 12
2 87 13
2 88 14
2 89 15
2 90 11
2 91 10
2 92 9
2 93 10
2 94 11
2 95 12
2 96 13
2 97 14
2 99 16
3 4 1
3 5 2
3 6 3
3 7 4
3 9 6
3 10 4
3 11 3
3 13 1
3 15 3
3 16 4
3 17 5
3 18 6
3 19 7
3 20 5
3 21 4
3 22 3
3 24 3
3 25 4
3 28 7
3 29 8
3 30 6
3 32 4
3 33 3
3 34 4
3 35 5
3 36 6
3 37 7
3 38 8
3 39 9
3 40 7
3 42 5
3 43 4
3 44 5
3 45 6
3 46 7
3 47 8
3 48 9
3 49 10
3 50 8
3 51 7
3 52 6
3 53 5
3 54 6
3 56 8
3 59 11
3 61 8
3 62 7
3 63 6
3 65 8
3 66 9
3 67 10
3 68 11
3 69 12
3 70 10
3 73 7
3 75 9
3 76 10
3 78 12
3 79 13
3 80 11
3 81 10
3 82 9
3 83 8
3 85 10
3 86 11
3 87 12
3 88 13
3 89 14
3 90 12
3 91 11
3 92 10
3 93 9
3 94 10
3 95 11
3 96 12
3 97 13
3 99 15
4 5 1
4 6 2
4 7 3
4 9 5
4 10 5
4 11 4
4 13 2
4 15 2
4 16 3
4 17 4
4 18 5
4 19 6
4 20 6
4 21 5
4 22 4
4 24 2
4 25 3
4 28 6
4 29 7
4 30 7
4 32 5
4 33 4
4 34 3
4 35 4
4 36 5
4 37 6
4 38 7
4 39 8
4 40 8
4 42 6
4 43 5
4 44 4
4 45 5
4 46 6
4 47 7
4 48 8
4 49 9
4 50 9
4 51 8
4 52 7
4 53 6
4 54 5
4 56 7
4 59 10
4 61 9
4 62 8
4 63 7
4 65 7
4 66 8
4 67 9
4 68 10
4 69 11
4 70 11
4 73 8
4 75 8
4 76 9
4 78 11
4 79 12
4 80 12
4 81 11
4 82 10
4 83 9
4 85 9
4 86 10
4 87 11
4 88 12
4 89 13
4 90 13
4 91 12
4 92 11
4 93 10
4 94 9
4 95 10
4 96 11
4 97 12
4 99 14
5 6 1
5 7 2
5 9 4
5 10 6
5 11 5
5 13 3
5 15 1
5 16 2
5 17 3
5 18 4
5 19 5
5 20 7
5 21 6
5 22 5
5 24 3
5 25 2
5 28 5
5 29 6
5 30 8
5 32 6
5 33 5
5 34 4
5 35 3
5 36 4
5 37 5
5 38 6
5 39 7
5 40 9
5 42 7
5 43 6
5 44 5
5 45 4
5 46 5
5 47 6
5 48 7
5 49 8
5 50 10
5 51 9
5 52 8
5 53 7
5 54 6
5 56 6
5 59 9
5 61 10
5 62 9
5 63 8
5 65 6
5 66 7
5 67 8
5 68 9
5 69 10
5 70 12
5 73 9
5 75 7
5 76 8
5 78 10
5 79 11
5 80 13
5 81 12
5 82 11
5 83 10
5 85 8
5 86 9
5 87 10
5 88 11
5 89 12
5 90 14
5 91 13
5 92 12
5 93 11
5 94 10
5 95 9
5 96 10
5 97 11
5 99 13
6 7 1
6 9 3
6 10 7
6 11 6
6 13 4
6 15 2
6 16 1
6 17 2
6 18 3
6 19 4
6 20 8
6 21 7
6 22 6
6 24 4
6 25 3
6 28 4
6 29 5
6 30 9
6 32 7
6 33 6
6 34 5
6 35 4
6 36 3
6 37 4
6 38 5
6 39 6
6 40 10
6 42 8
6 43 7
6 44 6
6 45 5
6 46 4
6 47 5
6 48 6
6 49 7
6 50 11
6 51 10
6 52 9
6 53 8
6 54 7
6 56 5
6 59 8
6 61 11
6 62 10
6 63 9
6 65 7
6 66 6
6 67 7
6 68 8
6 69 9
6 70 13
6 73 10
6 75 8
6 76 7
6 78 9
6 79 10
6 80 14
6 81 13
6 82 12
6 83 11
6 85 9
6 86 8
6 87 9
6 88 10
6 89 11
6 90 15
6 91 14
6 92 13
6 93 12
6 94 11
6 95 10
6 96 9
6 97 10
6 99 12
7 9 2
7 10 8
7 11 7
7 13 5
7 15 3
7 16 2
7 17 1
7 18 2
7 19 3
7 20 9
7 21 8
7 22 7
7 24 5
7 25 4
7 28 3
7 29 4
7 30 10
7 32 8
7 33 7
7 34 6
7 35 5
7 36 4
7 37 3
7 38 4
7 39 5
7 40 11
7 42 9
7 43 8
7 44 7
7 45 6
7 46 5
7 47 4
7 48 5
7 49 6
7 50 12
7 51 11
7 52 10
7 53 9
7 54 8
7 56 6
7 59 7
7 61 12
7 62 11
7 63 10
7 65 8
7 66 7
7 67 6
7 68 7
7 69 8
7 70 14
7 73 11
7 75 9
7 76 8
7 78 8
7 79 9
7 80 15
7 81 14
7 82 13
7 83 12
7 85 10
7 86 9
7 87 8
7 88 9
7 89 10
7 90 16
7 91 15
7 92 14
7 93 13
7 94 12
7 95 11
7 96 10
7 97 9
7 99 11
9 10 10
9 11 9
9 13 7
9 15 5
9 16 4
9 17 3
9 18 2
9 19 1
9 20 11
9 21 10
9 22 9
9 24 7
9 25 6
9 28 3
9 29 2
9 30 12
9 32 10
9 33 9
9 34 8
9 35 7
9 36 6
9 37 5
9 38 4
9 39 3
9 40 13
9 42 11
9 43 10
9 44 9
9 45 8
9 46 7
9 47 6
9 48 5
9 49 4
9 50 14
9 51 13
9 52 12
9 53 11
9 54 10
9 56 8
9 59 5
9 61 14
9 62 13
9 63 12
9 65 10
9 66 9
9 67 8
9 68 7
9 69 6
9 70 16
9 73 13
9 75 11
9 76 10
9 78 8
9 79 7
9 80 17
