30 20
3 7 4
3 10 4
3 11 3
3 16 4
3 17 5
3 18 6
3 24 3
3 30 6
3 35 5
3 38 8
3 39 9
3 41 6
3 46 7
3 56 8
3 57 9
3 60 9
3 61 8
3 62 7
3 63 6
3 66 9
3 68 11
3 73 7
3 76 10
3 77 11
3 80 11
3 89 14
3 92 10
3 97 13
3 99 15
7 10 8
7 11 7
7 16 2
7 17 1
7 18 2
7 24 5
7 30 10
7 35 5
7 38 4
7 39 5
7 41 10
7 46 5
7 56 6
7 57 5
7 60 13
7 61 12
7 62 11
7 63 10
7 66 7
7 68 7
7 73 11
7 76 8
7 77 7
7 80 15
7 89 10
7 92 14
7 97 9
7 99 11
10 11 1
10 16 6
10 17 7
10 18 8
10 24 5
10 30 2
10 35 7
10 38 10
10 39 11
10 41 4
10 46 9
10 56 10
10 57 11
10 60 5
10 61 6
10 62 7
10 63 8
10 66 11
10 68 13
10 73 9
10 76 12
10 77 13
10 80 7
10 89 16
10 92 10
10 97 15
10 99 17
11 16 5
11 17 6
11 18 7
11 24 4
11 30 3
11 35 6
11 38 9
11 39 10
11 41 3
11 46 8
11 56 9
11 57 10
11 60 6
11 61 5
11 62 6
11 63 7
11 66 10
11 68 12
11 73 8
11 76 11
11 77 12
11 80 8
11 89 15
11 92 9
11 97 14
11 99 16
16 17 1
16 18 2
16 24 3
16 30 8
16 35 3
16 38 4
16 39 5
16 41 8
16 46 3
16 56 4
16 57 5
16 60 11
16 61 10
16 62 9
16 63 8
16 66 5
16 68 7
16 73 9
16 76 6
16 77 7
16 80 13
16 89 10
16 92 12
16 97 9
16 99 11
17 18 1
17 24 4
17 30 9
17 35 4
17 38 3
17 39 4
17 41 9
17 46 4
17 56 5
17 57 4
17 60 12
17 61 11
17 62 10
17 63 9
17 66 6
17 68 6
17 73 10
17 76 7
17 77 6
17 80 14
17 89 9
17 92 13
17 97 8
17 99 10
18 24 5
18 30 10
18 35 5
18 38 2
18 39 3
18 41 10
18 46 5
18 56 6
18 57 5
18 60 13
18 61 12
18 62 11
18 63 10
18 66 7
18 68 5
18 73 11
18 76 8
18 77 7
18 80 15
18 89 8
18 92 14
18 97 9
18 99 9
24 30 5
24 35 2
24 38 5
24 39 6
24 41 5
24 46 4
24 56 5
24 57 6
24 60 8
24 61 7
24 62 6
24 63 5
24 66 6
24 68 8
24 73 6
24 76 7
24 77 8
24 80 10
24 89 11
24 92 9
24 97 10
24 99 12
30 35 5
30 38 8
30 39 9
30 41 2
30 46 7
30 56 8
30 57 9
30 60 3
30 61 4
30 62 5
30 63 6
30 66 9
30 68 11
30 73 7
30 76 10
30 77 11
30 80 5
30 89 14
30 92 8
30 97 13
30 99 15
35 38 3
35 39 4
35 41 5
35 46 2
35 56 3
35 57 4
35 60 8
35 61 7
35 62 6
35 63 5
35 66 4
35 68 6
35 73 6
35 76 5
35 77 6
35 80 10
35 89 9
35 92 9
35 97 8
35 99 10
38 39 1
38 41 8
38 46 3
38 56 4
38 57 3
38 60 11
38 61 10
38 62 9
38 63 8
38 66 5
38 68 3
38 73 9
38 76 6
38 77 5
38 80 13
38 89 6
38 92 12
38 97 7
38 99 7
39 41 9
39 46 4
39 56 5
39 57 4
39 60 12
39 61 11
39 62 10
39 63 9
39 66 6
39 68 4
39 73 10
39 76 7
39 77 6
39 80 14
39 89 5
39 92 13
39 97 8
39 99 6
41 46 5
41 56 6
41 57 7
41 60 3
41 61 2
41 62 3
41 63 4
41 66 7
41 68 9
41 73 5
41 76 8
41 77 9
41 80 5
41 89 12
41 92 6
41 97 11
41 99 13
46 56 1
46 57 2
46 60 8
46 61 7
46 62 6
46 63 5
46 66 2
46 68 4
46 73 6
46 76 3
46 77 4
46 80 10
46 89 7
46 92 9
46 97 6
46 99 8
56 57 1
56 60 7
56 61 6
56 62 5
56 63 4
56 66 1
56 68 3
56 73 5
56 76 2
56 77 3
56 80 9
56 89 6
56 92 8
56 97 5
56 99 7
57 60 8
57 61 7
57 62 6
57 63 5
57 66 2
57 68 2
57 73 6
57 76 3
57 77 2
57 80 10
57 89 5
57 92 9
57 97 4
57 99 6
60 61 1
60 62 2
60 63 3
60 66 6
60 68 8
60 73 4
60 76 7
60 77 8
60 80 2
60 89 11
60 92 5
60 97 10
60 99 12
61 62 1
61 63 2
61 66 5
61 68 7
61 73 3
61 76 6
61 77 7
61 80 3
61 89 10
61 92 4
61 97 9
61 99 11
62 63 1
62 66 4
62 68 6
62 73 2
62 76 5
62 77 6
62 80 4
62 89 9
62 92 3
62 97 8
62 99 10
63 66 3
63 68 5
63 73 1
63 76 4
63 77 5
63 80 5
63 89 8
63 92 4
63 97 7
63 99 9
66 68 2
66 73 4
66 76 1
66 77 2
66 80 8
66 89 5
66 92 7
66 97 4
66 99 6
68 73 6
68 76 3
68 77 2
68 80 10
68 89 3
68 92 9
68 97 4
68 99 4
73 76 3
