30 20
2 3 1
2 4 2
2 7 5
2 8 6
2 9 7
2 11 2
2 14 3
2 16 5
2 19 8
2 29 9
2 30 5
2 31 4
2 36 7
2 45 7
2 49 11
2 50 7
2 58 11
2 60 8
2 64 8
2 76 11
2 77 12
2 79 14
2 81 9
2 86 12
2 87 13
2 91 10
2 96 13
2 97 14
2 99 16
3 4 1
3 7 4
3 8 5
3 9 6
3 11 3
3 14 2
3 16 4
3 19 7
3 29 8
3 30 6
3 31 5
3 36 6
3 45 6
3 49 10
3 50 8
3 58 10
3 60 9
3 64 7
3 76 10
3 77 11
3 79 13
3 81 10
3 86 11
3 87 12
3 91 11
3 96 12
3 97 13
3 99 15
4 7 3
4 8 4
4 9 5
4 11 4
4 14 1
4 16 3
4 19 6
4 29 7
4 30 7
4 31 6
4 36 5
4 45 5
4 49 9
4 50 9
4 58 9
4 60 10
4 64 6
4 76 9
4 77 10
4 79 12
4 81 11
4 86 10
4 87 11
4 91 12
4 96 11
4 97 12
4 99 14
7 8 1
7 9 2
7 11 7
7 14 4
7 16 2
7 19 3
7 29 4
7 30 10
7 31 9
7 36 4
7 45 6
7 49 6
7 50 12
7 58 6
7 60 13
7 64 9
7 76 8
7 77 7
7 79 9
7 81 14
7 86 9
7 87 8
7 91 15
7 96 10
7 97 9
7 99 11
8 9 1
8 11 8
8 14 5
8 16 3
8 19 2
8 29 3
8 30 11
8 31 10
8 36 5
8 45 7
8 49 5
8 50 13
8 58 5
8 60 14
8 64 10
8 76 9
8 77 8
8 79 8
8 81 15
8 86 10
8 87 9
8 91 16
8 96 11
8 97 10
8 99 10
9 11 9
9 14 6
9 16 4
9 19 1
9 29 2
9 30 12
9 31 11
9 36 6
9 45 8
9 49 4
9 50 14
9 58 6
9 60 15
9 64 11
9 76 10
9 77 9
9 79 7
9 81 16
9 86 11
9 87 10
9 91 17
9 96 12
9 97 11
9 99 9
11 14 3
11 16 5
11 19 8
11 29 9
11 30 3
11 31 2
11 36 7
11 45 7
11 49 11
11 50 5
11 58 11
11 60 6
11 64 8
11 76 11
11 77 12
11 79 14
11 81 7
11 86 12
11 87 13
11 91 8
11 96 13
11 97 14
11 99 16
14 16 2
14 19 5
14 29 6
14 30 6
14 31 5
14 36 4
14 45 4
14 49 8
14 50 8
14 58 8
14 60 9
14 64 5
14 76 8
14 77 9
14 79 11
14 81 10
14 86 9
14 87 10
14 91 11
14 96 10
14 97 11
14 99 13
16 19 3
16 29 4
16 30 8
16 31 7
16 36 2
16 45 4
16 49 6
16 50 10
16 58 6
16 60 11
16 64 7
16 76 6
16 77 7
16 79 9
16 81 12
16 86 7
16 87 8
16 91 13
16 96 8
16 97 9
16 99 11
19 29 1
19 30 11
19 31 10
19 36 5
19 45 7
19 49 3
19 50 13
19 58 5
19 60 14
19 64 10
19 76 9
19 77 8
19 79 6
19 81 15
19 86 10
19 87 9
19 91 16
19 96 11
19 97 10
19 99 8
29 30 10
29 31 9
29 36 4
29 45 6
29 49 2
29 50 12
29 58 4
29 60 13
29 64 9
29 76 8
29 77 7
29 79 5
29 81 14
29 86 9
29 87 8
29 91 15
29 96 10
29 97 9
29 99 7
30 31 1
30 36 6
30 45 6
30 49 10
30 50 2
30 58 10
30 60 3
30 64 7
30 76 10
30 77 11
30 79 13
30 81 6
30 86 11
30 87 12
30 91 7
30 96 12
30 97 13
30 99 15
31 36 5
31 45 5
31 49 9
31 50 3
31 58 9
31 60 4
31 64 6
31 76 9
31 77 10
31 79 12
31 81 5
31 86 10
31 87 11
31 91 6
31 96 11
31 97 12
31 99 14
36 45 2
36 49 4
36 50 8
36 58 4
36 60 9
36 64 5
36 76 4
36 77 5
36 79 7
36 81 10
36 86 5
36 87 6
36 91 11
36 96 6
36 97 7
36 99 9
45 49 4
45 50 6
45 58 4
45 60 7
45 64 3
45 76 4
45 77 5
45 79 7
45 81 8
45 86 5
45 87 6
45 91 9
45 96 6
45 97 7
45 99 9
49 50 10
49 58 2
49 60 11
49 64 7
49 76 6
49 77 5
49 79 3
49 81 12
49 86 7
49 87 6
49 91 13
49 96 8
49 97 7
49 99 5
50 58 8
50 60 1
50 64 5
50 76 8
50 77 9
50 79 11
50 81 4
50 86 9
50 87 10
50 91 5
50 96 10
50 97 11
50 99 13
58 60 9
58 64 5
58 76 4
58 77 3
58 79 3
58 81 10
58 86 5
58 87 4
58 91 11
58 96 6
58 97 5
58 99 5
60 64 4
60 76 7
60 77 8
60 79 10
60 81 3
60 86 8
60 87 9
60 91 4
60 96 9
60 97 10
60 99 12
64 76 3
64 77 4
64 79 6
64 81 5
64 86 4
64 87 5
64 91 6
64 96 5
64 97 6
64 99 8
76 77 1
76 79 3
76 81 6
76 86 1
76 87 2
76 91 7
76 96 2
76 97 3
76 99 5
77 79 2
77 81 7
77 86 2
77 87 1
77 91 8
77 96 3
77 97 2
77 99 4
79 81 9
79 86 4
79 87 3
79 91 10
79 96 5
79 97 4
79 99 2
81 86 5
81 87 6
81 91 1
81 96 6
81 97 7
81 99 9
86 87 1
86 91 6
86 96 1
86 97 2
86 99 4
87 91 7
87 96 2
87 97 1
87 99 3
91 96 5
91 97 6
91 99 8
96 97 1
96 99 3
97 99 2
0 1 4
0 2 1
0 3 1
0 4 1
0 5 2
0 6 0
0 7 4
0 8 1
0 9 0
0 10 2
0 11 2
0 12 2
0 13 0
0 14 3
0 15 2
0 16 4
0 17 3
0 18 3
0 19 3
1 2 1
1 3 1
1 4 0
1 5 4
1 6 4
1 7 1
1 8 2
1 9 2
1 10 0
1 11 1
1 12 3
1 13 0
1 14 1
1 15 4
1 16 1
1 17 2
1 18 2
1 19 2
2 3 2
2 4 3
2 5 2
2 6 4
2 7 1
2 8 0
2 9 0
2 10 4
2 11 2
2 12 4
2 13 3
2 14 0
2 15 2
2 16 4
2 17 2
2 18 3
2 19 3
3 4 1
3 5 4
3 6 0
3 7 3
3 8 4
3 9 2
3 10 2
3 11 0
3 12 3
3 13 1
3 14 1
3 15 1
3 16 3
3 17 4
3 18 3
3 19 2
4 5 2
4 6 3
4 7 3
4 8 2
4 9 3
4 10 3
4 11 0
4 12 3
4 13 1
4 14 0
4 15 1
4 16 0
4 17 2
4 18 4
4 19 4
5 6 4
5 7 3
5 8 4
5 9 3
5 10 3
5 11 2
5 12 0
5 13 3
5 14 0
5 15 2
5 16 4
5 17 2
5 18 1
5 19 4
6 7 0
6 8 3
6 9 1
6 10 4
6 11 2
6 12 4
6 13 3
6 14 0
6 15 4
6 16 1
6 17 1
6 18 0
6 19 3
7 8 2
7 9 3
7 10 2
7 11 1
7 12 2
7 13 1
7 14 1
7 15 1
7 16 4
7 17 3
7 18 1
7 19 2
8 9 4
8 10 3
8 11 2
8 12 1
8 13 0
8 14 2
8 15 2
8 16 3
8 17 4
8 18 1
8 19 0
9 10 3
9 11 0
9 12 1
9 13 3
9 14 1
