30 20
0 2 2
0 5 5
0 10 1
0 14 5
0 17 8
0 21 3
0 22 4
0 25 7
0 27 9
0 31 4
0 44 8
0 48 12
0 53 8
0 57 12
0 58 13
0 59 14
0 63 9
0 65 11
0 69 15
0 72 9
0 76 13
0 77 14
0 78 15
0 84 12
0 85 13
0 86 14
0 91 10
0 94 13
0 96 15
2 5 3
2 10 3
2 14 3
2 17 6
2 21 3
2 22 2
2 25 5
2 27 7
2 31 4
2 44 6
2 48 10
2 53 6
2 57 10
2 58 11
2 59 12
2 63 7
2 65 9
2 69 13
2 72 7
2 76 11
2 77 12
2 78 13
2 84 10
2 85 11
2 86 12
2 91 10
2 94 11
2 96 13
5 10 6
5 14 2
5 17 3
5 21 6
5 22 5
5 25 2
5 27 4
5 31 7
5 44 5
5 48 7
5 53 7
5 57 7
5 58 8
5 59 9
5 63 8
5 65 6
5 69 10
5 72 10
5 76 8
5 77 9
5 78 10
5 84 9
5 85 8
5 86 9
5 91 13
5 94 10
5 96 10
10 14 4
10 17 7
10 21 2
10 22 3
10 25 6
10 27 8
10 31 3
10 44 7
10 48 11
10 53 7
10 57 11
10 58 12
10 59 13
10 63 8
10 65 10
10 69 14
10 72 8
10 76 12
10 77 13
10 78 14
10 84 11
10 85 12
10 86 13
10 91 9
10 94 12
10 96 14
14 17 3
14 21 4
14 22 3
14 25 2
14 27 4
14 31 5
14 44 3
14 48 7
14 53 5
14 57 7
14 58 8
14 59 9
14 63 6
14 65 6
14 69 10
14 72 8
14 76 8
14 77 9
14 78 10
14 84 7
14 85 8
14 86 9
14 91 11
14 94 8
14 96 10
17 21 7
17 22 6
17 25 3
17 27 1
17 31 8
17 44 6
17 48 4
17 53 8
17 57 4
17 58 5
17 59 6
17 63 9
17 65 7
17 69 7
17 72 11
17 76 7
17 77 6
17 78 7
17 84 10
17 85 9
17 86 8
17 91 14
17 94 11
17 96 9
21 22 1
21 25 4
21 27 6
21 31 1
21 44 5
21 48 9
21 53 5
21 57 9
21 58 10
21 59 11
21 63 6
21 65 8
21 69 12
21 72 6
21 76 10
21 77 11
21 78 12
21 84 9
21 85 10
21 86 11
21 91 7
21 94 10
21 96 12
22 25 3
22 27 5
22 31 2
22 44 4
22 48 8
22 53 4
22 57 8
22 58 9
22 59 10
22 63 5
22 65 7
22 69 11
22 72 5
22 76 9
22 77 10
22 78 11
22 84 8
22 85 9
22 86 10
22 91 8
22 94 9
22 96 11
25 27 2
25 31 5
25 44 3
25 48 5
25 53 5
25 57 5
25 58 6
25 59 7
25 63 6
25 65 4
25 69 8
25 72 8
25 76 6
25 77 7
25 78 8
25 84 7
25 85 6
25 86 7
25 91 11
25 94 8
25 96 8
27 31 7
27 44 5
27 48 3
27 53 7
27 57 3
27 58 4
27 59 5
27 63 8
27 65 6
27 69 6
27 72 10
27 76 6
27 77 5
27 78 6
27 84 9
27 85 8
27 86 7
27 91 13
27 94 10
27 96 8
31 44 4
31 48 8
31 53 4
31 57 8
31 58 9
31 59 10
31 63 5
31 65 7
31 69 11
31 72 5
31 76 9
31 77 10
31 78 11
31 84 8
31 85 9
31 86 10
31 91 6
31 94 9
31 96 11
44 48 4
44 53 2
44 57 4
44 58 5
44 59 6
44 63 3
44 65 3
44 69 7
44 72 5
44 76 5
44 77 6
44 78 7
44 84 4
44 85 5
44 86 6
44 91 8
44 94 5
44 96 7
48 53 6
48 57 2
48 58 1
48 59 2
48 63 7
48 65 5
48 69 3
48 72 9
48 76 5
48 77 4
48 78 3
48 84 8
48 85 7
48 86 6
48 91 12
48 94 9
48 96 7
53 57 4
53 58 5
53 59 6
53 63 1
53 65 3
53 69 7
53 72 3
53 76 5
53 77 6
53 78 7
53 84 4
53 85 5
53 86 6
53 91 6
53 94 5
53 96 7
57 58 1
57 59 2
57 63 5
57 65 3
57 69 3
57 72 7
57 76 3
57 77 2
57 78 3
57 84 6
57 85 5
57 86 4
57 91 10
57 94 7
57 96 5
58 59 1
58 63 6
58 65 4
58 69 2
58 72 8
58 76 4
58 77 3
58 78 2
58 84 7
58 85 6
58 86 5
58 91 11
58 94 8
58 96 6
59 63 7
59 65 5
59 69 1
59 72 9
59 76 5
59 77 4
59 78 3
59 84 8
59 85 7
59 86 6
59 91 12
59 94 9
59 96 7
63 65 2
63 69 6
63 72 2
63 76 4
63 77 5
63 78 6
63 84 3
63 85 4
63 86 5
63 91 5
63 94 4
63 96 6
65 69 4
65 72 4
65 76 2
65 77 3
65 78 4
65 84 3
65 85 2
65 86 3
65 91 7
65 94 4
65 96 4
69 72 8
69 76 4
69 77 3
69 78 2
69 84 7
69 85 6
69 86 5
69 91 11
69 94 8
69 96 6
72 76 4
72 77 5
72 78 6
72 84 3
72 85 4
72 86 5
72 91 3
72 94 4
72 96 6
76 77 1
76 78 2
76 84 3
76 85 2
76 86 1
76 91 7
76 94 4
76 96 2
77 78 1
77 84 4
77 85 3
77 86 2
77 91 8
77 94 5
77 96 3
78 84 5
78 85 4
78 86 3
78 91 9
78 94 6
78 96 4
84 85 1
84 86 2
84 91 4
84 94 1
84 96 3
85 86 1
85 91 5
85 94 2
85 96 2
86 91 6
86 94 3
86 96 1
91 94 3
91 96 5
94 96 2
0 1 2
0 2 0
0 3 4
0 4 3
0 5 3
0 6 3
0 7 1
0 8 4
0 9 3
0 10 1
0 11 1
0 12 2
0 13 2
0 14 2
0 15 3
0 16 2
0 17 1
0 18 3
0 19 2
1 2 3
1 3 0
1 4 1
1 5 4
1 6 4
1 7 1
1 8 4
1 9 3
1 10 3
1 11 0
1 12 3
1 13 3
1 14 2
1 15 4
1 16 2
1 17 1
1 18 2
1 19 1
2 3 3
2 4 2
2 5 0
2 6 4
2 7 3
2 8 2
2 9 1
2 10 1
2 11 1
2 12 4
2 13 2
2 14 4
2 15 1
2 16 1
2 17 0
2 18 3
2 19 0
3 4 0
3 5 4
3 6 0
3 7 3
3 8 3
3 9 0
3 10 2
3 11 2
3 12 3
3 13 1
3 14 0
3 15 0
3 16 4
3 17 1
3 18 4
3 19 1
4 5 2
4 6 3
4 7 0
4 8 0
4 9 0
4 10 1
4 11 1
4 12 0
4 13 4
4 14 1
4 15 2
4 16 0
4 17 2
4 18 0
4 19 1
5 6 2
5 7 0
5 8 1
5 9 0
5 10 4
5 11 2
5 12 3
5 13 1
5 14 1
5 15 4
5 16 2
5 17 1
5 18 4
5 19 3
6 7 0
6 8 1
6 9 1
6 10 4
6 11 1
6 12 1
6 13 0
6 14 3
6 15 3
6 16 0
6 17 2
6 18 4
6 19 3
7 8 3
7 9 1
7 10 4
7 11 4
7 12 3
7 13 0
7 14 1
7 15 4
7 16 4
7 17 3
7 18 2
7 19 1
8 9 4
8 10 2
8 11 3
8 12 1
8 13 2
8 14 2
8 15 1
8 16 3
8 17 3
8 18 1
8 19 0
9 10 0
9 11 1
9 12 3
9 13 3
9 14 2
9 15 1
9 16 3
9 17 1
9 18 4
9 19 4
10 11 0
10 12 4
10 13 3
10 14 0
10 15 1
10 16 2
10 17 0
10 18 0
10 19 0
11 12 2
11 13 0
11 14 3
11 15 0
11 16 1
11 17 0
11 18 3
11 19 3
12 13 4
12 14 2
12 15 4
12 16 0
12 17 2
12 18 1
12 19 3
13 14 1
13 15 4
13 16 0
13 17 4
13 18 0
13 19 0
14 15 4
14 16 0
14 17 0
14 18 2
14 19 1
15 16 1
15 17 4
15 18 1
15 19 1
16 17 0
16 18 4
16 19 1
17 18 3
17 19 4
18 19 2
