30 20
1 4 3
1 9 8
1 25 6
1 29 10
1 30 4
1 33 5
1 38 10
1 42 5
1 43 6
1 46 9
1 47 10
1 48 11
1 49 12
1 51 5
1 52 6
1 53 7
1 61 6
1 62 7
1 64 9
1 66 11
1 67 12
1 68 13
1 69 14
1 71 7
1 77 13
1 83 10
1 84 11
1 85 12
1 99 17
4 9 5
4 25 3
4 29 7
4 30 7
4 33 4
4 38 7
4 42 6
4 43 5
4 46 6
4 47 7
4 48 8
4 49 9
4 51 8
4 52 7
4 53 6
4 61 9
4 62 8
4 64 6
4 66 8
4 67 9
4 68 10
4 69 11
4 71 10
4 77 10
4 83 9
4 84 8
4 85 9
4 99 14
9 25 6
9 29 2
9 30 12
9 33 9
9 38 4
9 42 11
9 43 10
9 46 7
9 47 6
9 48 5
9 49 4
9 51 13
9 52 12
9 53 11
9 61 14
9 62 13
9 64 11
9 66 9
9 67 8
9 68 7
9 69 6
9 71 15
9 77 9
9 83 14
9 84 13
9 85 12
9 99 9
25 29 4
25 30 6
25 33 3
25 38 4
25 42 5
25 43 4
25 46 3
25 47 4
25 48 5
25 49 6
25 51 7
25 52 6
25 53 5
25 61 8
25 62 7
25 64 5
25 66 5
25 67 6
25 68 7
25 69 8
25 71 9
25 77 7
25 83 8
25 84 7
25 85 6
25 99 11
29 30 10
29 33 7
29 38 2
29 42 9
29 43 8
29 46 5
29 47 4
29 48 3
29 49 2
29 51 11
29 52 10
29 53 9
29 61 12
29 62 11
29 64 9
29 66 7
29 67 6
29 68 5
29 69 4
29 71 13
29 77 7
29 83 12
29 84 11
29 85 10
29 99 7
30 33 3
30 38 8
30 42 3
30 43 4
30 46 7
30 47 8
30 48 9
30 49 10
30 51 3
30 52 4
30 53 5
30 61 4
30 62 5
30 64 7
30 66 9
30 67 10
30 68 11
30 69 12
30 71 5
30 77 11
30 83 8
30 84 9
30 85 10
30 99 15
33 38 5
33 42 2
33 43 1
33 46 4
33 47 5
33 48 6
33 49 7
33 51 4
33 52 3
33 53 2
33 61 5
33 62 4
33 64 4
33 66 6
33 67 7
33 68 8
33 69 9
33 71 6
33 77 8
33 83 5
33 84 6
33 85 7
33 99 12
38 42 7
38 43 6
38 46 3
38 47 2
38 48 1
38 49 2
38 51 9
38 52 8
38 53 7
38 61 10
38 62 9
38 64 7
38 66 5
38 67 4
38 68 3
38 69 4
38 71 11
38 77 5
38 83 10
38 84 9
38 85 8
38 99 7
42 43 1
42 46 4
42 47 5
42 48 6
42 49 7
42 51 2
42 52 1
42 53 2
42 61 3
42 62 2
42 64 4
42 66 6
42 67 7
42 68 8
42 69 9
42 71 4
42 77 8
42 83 5
42 84 6
42 85 7
42 99 12
43 46 3
43 47 4
43 48 5
43 49 6
43 51 3
43 52 2
43 53 1
43 61 4
43 62 3
43 64 3
43 66 5
43 67 6
43 68 7
43 69 8
43 71 5
43 77 7
43 83 4
43 84 5
43 85 6
43 99 11
46 47 1
46 48 2
46 49 3
46 51 6
46 52 5
46 53 4
46 61 7
46 62 6
46 64 4
46 66 2
46 67 3
46 68 4
46 69 5
46 71 8
46 77 4
46 83 7
46 84 6
46 85 5
46 99 8
47 48 1
47 49 2
47 51 7
47 52 6
47 53 5
47 61 8
47 62 7
47 64 5
47 66 3
47 67 2
47 68 3
47 69 4
47 71 9
47 77 3
47 83 8
47 84 7
47 85 6
47 99 7
48 49 1
48 51 8
48 52 7
48 53 6
48 61 9
48 62 8
48 64 6
48 66 4
48 67 3
48 68 2
48 69 3
48 71 10
48 77 4
48 83 9
48 84 8
48 85 7
48 99 6
49 51 9
49 52 8
49 53 7
49 61 10
49 62 9
49 64 7
49 66 5
49 67 4
49 68 3
49 69 2
49 71 11
49 77 5
49 83 10
49 84 9
49 85 8
49 99 5
51 52 1
51 53 2
51 61 1
51 62 2
51 64 4
51 66 6
51 67 7
51 68 8
51 69 9
51 71 2
51 77 8
51 83 5
51 84 6
51 85 7
51 99 12
52 53 1
52 61 2
52 62 1
52 64 3
52 66 5
52 67 6
52 68 7
52 69 8
52 71 3
52 77 7
52 83 4
52 84 5
52 85 6
52 99 11
53 61 3
53 62 2
53 64 2
53 66 4
53 67 5
53 68 6
53 69 7
53 71 4
53 77 6
53 83 3
53 84 4
53 85 5
53 99 10
61 62 1
61 64 3
61 66 5
61 67 6
61 68 7
61 69 8
61 71 1
61 77 7
61 83 4
61 84 5
61 85 6
61 99 11
62 64 2
62 66 4
62 67 5
62 68 6
62 69 7
62 71 2
62 77 6
62 83 3
62 84 4
62 85 5
62 99 10
64 66 2
64 67 3
64 68 4
64 69 5
64 71 4
64 77 4
64 83 3
64 84 2
64 85 3
64 99 8
66 67 1
66 68 2
66 69 3
66 71 6
66 77 2
