30 20
1 23 4
1 24 5
1 25 6
1 26 7
1 28 9
1 31 3
1 43 6
1 45 8
1 47 10
1 50 6
1 51 5
1 53 7
1 54 8
1 56 10
1 60 7
1 64 9
1 70 8
1 71 7
1 74 10
1 77 13
1 82 9
1 83 10
1 87 14
1 89 16
1 93 11
1 96 14
1 97 15
1 98 16
1 99 17
23 24 1
23 25 2
23 26 3
23 28 5
23 31 3
23 43 2
23 45 4
23 47 6
23 50 6
23 51 5
23 53 3
23 54 4
23 56 6
23 60 7
23 64 5
23 70 8
23 71 7
23 74 6
23 77 9
23 82 7
23 83 6
23 87 10
23 89 12
23 93 7
23 96 10
23 97 11
23 98 12
23 99 13
24 25 1
24 26 2
24 28 4
24 31 4
24 43 3
24 45 3
24 47 5
24 50 7
24 51 6
24 53 4
24 54 3
24 56 5
24 60 8
24 64 4
24 70 9
24 71 8
24 74 5
24 77 8
24 82 8
24 83 7
24 87 9
24 89 11
24 93 8
24 96 9
24 97 10
24 98 11
24 99 12
25 26 1
25 28 3
25 31 5
25 43 4
25 45 2
25 47 4
25 50 8
25 51 7
25 53 5
25 54 4
25 56 4
25 60 9
25 64 5
25 70 10
25 71 9
25 74 6
25 77 7
25 82 9
25 83 8
25 87 8
25 89 10
25 93 9
25 96 8
25 97 9
25 98 10
25 99 11
26 28 2
26 31 6
26 43 5
26 45 3
26 47 3
26 50 9
26 51 8
26 53 6
26 54 5
26 56 3
26 60 10
26 64 6
26 70 11
26 71 10
26 74 7
26 77 6
26 82 10
26 83 9
26 87 7
26 89 9
26 93 10
26 96 7
26 97 8
26 98 9
26 99 10
28 31 8
28 43 7
28 45 5
28 47 3
28 50 11
28 51 10
28 53 8
28 54 7
28 56 5
28 60 12
28 64 8
28 70 13
28 71 12
28 74 9
28 77 6
28 82 12
28 83 11
28 87 7
28 89 7
28 93 12
28 96 9
28 97 8
28 98 7
28 99 8
31 43 3
31 45 5
31 47 7
31 50 3
31 51 2
31 53 4
31 54 5
31 56 7
31 60 4
31 64 6
31 70 5
31 71 4
31 74 7
31 77 10
31 82 6
31 83 7
31 87 11
31 89 13
31 93 8
31 96 11
31 97 12
31 98 13
31 99 14
43 45 2
43 47 4
43 50 4
43 51 3
43 53 1
43 54 2
43 56 4
43 60 5
43 64 3
43 70 6
43 71 5
43 74 4
43 77 7
43 82 5
43 83 4
43 87 8
43 89 10
43 93 5
43 96 8
43 97 9
43 98 10
43 99 11
45 47 2
45 50 6
45 51 5
45 53 3
45 54 2
45 56 2
45 60 7
45 64 3
45 70 8
45 71 7
45 74 4
45 77 5
45 82 7
45 83 6
45 87 6
45 89 8
45 93 7
45 96 6
45 97 7
45 98 8
45 99 9
47 50 8
47 51 7
47 53 5
47 54 4
47 56 2
47 60 9
47 64 5
47 70 10
47 71 9
47 74 6
47 77 3
47 82 9
47 83 8
47 87 4
47 89 6
47 93 9
47 96 6
47 97 5
47 98 6
47 99 7
50 51 1
50 53 3
50 54 4
50 56 6
50 60 1
50 64 5
50 70 2
50 71 3
50 74 6
50 77 9
50 82 5
50 83 6
50 87 10
50 89 12
50 93 7
50 96 10
50 97 11
50 98 12
50 99 13
51 53 2
51 54 3
51 56 5
51 60 2
51 64 4
51 70 3
51 71 2
51 74 5
51 77 8
51 82 4
51 83 5
51 87 9
51 89 11
51 93 6
51 96 9
51 97 10
51 98 11
51 99 12
53 54 1
53 56 3
53 60 4
53 64 2
53 70 5
53 71 4
53 74 3
53 77 6
53 82 4
53 83 3
53 87 7
53 89 9
53 93 4
53 96 7
53 97 8
53 98 9
53 99 10
54 56 2
54 60 5
54 64 1
54 70 6
54 71 5
54 74 2
54 77 5
54 82 5
54 83 4
54 87 6
54 89 8
54 93 5
54 96 6
54 97 7
54 98 8
54 99 9
56 60 7
56 64 3
56 70 8
56 71 7
56 74 4
56 77 3
56 82 7
56 83 6
56 87 4
56 89 6
56 93 7
56 96 4
56 97 5
56 98 6
56 99 7
60 64 4
60 70 1
60 71 2
60 74 5
60 77 8
60 82 4
60 83 5
60 87 9
60 89 11
60 93 6
60 96 9
60 97 10
60 98 11
60 99 12
64 70 5
64 71 4
64 74 1
64 77 4
64 82 4
64 83 3
64 87 5
64 89 7
64 93 4
64 96 5
64 97 6
64 98 7
64 99 8
70 71 1
70 74 4
70 77 7
70 82 3
70 83 4
70 87 8
70 89 10
70 93 5
70 96 8
70 97 9
70 98 10
70 99 11
71 74 3
71 77 6
71 82 2
71 83 3
71 87 7
71 89 9
71 93 4
71 96 7
71 97 8
71 98 9
71 99 10
74 77 3
74 82 3
74 83 2
74 87 4
74 89 6
74 93 3
74 96 4
74 97 5
74 98 6
74 99 7
77 82 6
77 83 5
77 87 1
77 89 3
77 93 6
77 96 3
77 97 2
77 98 3
77 99 4
82 83 1
82 87 5
82 89 7
82 93 2
82 96 5
82 97 6
82 98 7
82 99 8
83 87 4
83 89 6
83 93 1
83 96 4
83 97 5
83 98 6
83 99 7
87 89 2
87 93 5
87 96 2
87 97 1
87 98 2
87 99 3
89 93 7
89 96 4
89 97 3
89 98 2
89 99 1
93 96 3
93 97 4
93 98 5
93 99 6
96 97 1
96 98 2
96 99 3
97 98 1
97 99 2
98 99 1
0 1 2
0 2 0
0 3 4
0 4 3
0 5 3
0 6 2
0 7 0
0 8 2
0 9 0
0 10 1
0 11 2
0 12 0
0 13 1
0 14 1
0 15 4
0 16 3
0 17 2
0 18 3
0 19 0
1 2 4
1 3 0
1 4 2
1 5 2
1 6 2
1 7 0
