30 5
15 16 1
15 17 2
15 18 3
15 26 2
15 28 4
15 30 7
15 33 4
15 35 2
15 37 4
15 39 6
15 41 7
15 42 6
15 48 6
15 49 7
15 50 9
15 53 6
15 55 4
15 56 5
15 65 5
15 67 7
15 69 9
15 71 10
15 73 8
15 75 6
15 80 12
15 86 8
15 88 10
15 90 13
15 92 11
16 17 1
16 18 2
16 26 1
16 28 3
16 30 8
16 33 5
16 35 3
16 37 3
16 39 5
16 41 8
16 42 7
16 48 5
16 49 6
16 50 10
16 53 7
16 55 5
16 56 4
16 65 6
16 67 6
16 69 8
16 71 11
16 73 9
16 75 7
16 80 13
16 86 7
16 88 9
16 90 14
16 92 12
17 18 1
17 26 2
17 28 2
17 30 9
17 33 6
17 35 4
17 37 2
17 39 4
17 41 9
17 42 8
17 48 4
17 49 5
17 50 11
17 53 8
17 55 6
17 56 5
17 65 7
17 67 5
17 69 7
17 71 12
17 73 10
17 75 8
17 80 14
17 86 8
17 88 8
17 90 15
17 92 13
18 26 3
18 28 1
18 30 10
18 33 7
18 35 5
18 37 3
18 39 3
18 41 10
18 42 9
18 48 3
18 49 4
18 50 12
18 53 9
18 55 7
18 56 6
18 65 8
18 67 6
18 69 6
18 71 13
18 73 11
18 75 9
18 80 15
18 86 9
18 88 7
18 90 16
18 92 14
26 28 2
26 30 7
26 33 4
26 35 2
26 37 2
26 39 4
26 41 7
26 42 6
26 48 4
26 49 5
26 50 9
26 53 6
26 55 4
26 56 3
26 65 5
26 67 5
26 69 7
26 71 10
26 73 8
26 75 6
26 80 12
26 86 6
26 88 8
26 90 13
26 92 11
28 30 9
28 33 6
28 35 4
28 37 2
28 39 2
28 41 9
28 42 8
28 48 2
28 49 3
28 50 11
28 53 8
28 55 6
28 56 5
28 65 7
28 67 5
28 69 5
28 71 12
28 73 10
28 75 8
28 80 14
28 86 8
28 88 6
28 90 15
28 92 13
30 33 3
30 35 5
30 37 7
30 39 9
30 41 2
30 42 3
30 48 9
30 49 10
30 50 2
30 53 5
30 55 7
30 56 8
30 65 8
30 67 10
30 69 12
30 71 5
30 73 7
30 75 9
30 80 5
30 86 11
30 88 13
30 90 6
30 92 8
33 35 2
33 37 4
33 39 6
33 41 3
33 42 2
33 48 6
33 49 7
33 50 5
33 53 2
33 55 4
33 56 5
33 65 5
33 67 7
33 69 9
33 71 6
33 73 4
33 75 6
33 80 8
33 86 8
33 88 10
33 90 9
33 92 7
35 37 2
35 39 4
35 41 5
35 42 4
35 48 4
35 49 5
35 50 7
35 53 4
35 55 2
35 56 3
35 65 3
35 67 5
35 69 7
35 71 8
35 73 6
35 75 4
35 80 10
35 86 6
35 88 8
35 90 11
35 92 9
37 39 2
37 41 7
37 42 6
37 48 2
37 49 3
37 50 9
37 53 6
37 55 4
37 56 3
37 65 5
37 67 3
37 69 5
37 71 10
37 73 8
37 75 6
37 80 12
37 86 6
37 88 6
37 90 13
37 92 11
39 41 9
39 42 8
39 48 2
39 49 1
39 50 11
39 53 8
39 55 6
39 56 5
39 65 7
39 67 5
39 69 3
39 71 12
39 73 10
39 75 8
39 80 14
39 86 8
39 88 6
39 90 15
39 92 13
41 42 1
41 48 7
41 49 8
41 50 2
41 53 3
41 55 5
41 56 6
41 65 6
41 67 8
41 69 10
41 71 3
41 73 5
41 75 7
41 80 5
41 86 9
41 88 11
41 90 6
41 92 6
42 48 6
42 49 7
42 50 3
42 53 2
42 55 4
42 56 5
42 65 5
42 67 7
42 69 9
42 71 4
42 73 4
42 75 6
42 80 6
42 86 8
42 88 10
42 90 7
42 92 5
48 49 1
48 50 9
48 53 6
48 55 4
48 56 3
48 65 5
48 67 3
48 69 3
48 71 10
48 73 8
48 75 6
48 80 12
48 86 6
48 88 4
48 90 13
48 92 11
49 50 10
49 53 7
49 55 5
49 56 4
49 65 6
49 67 4
49 69 2
49 71 11
49 73 9
49 75 7
49 80 13
49 86 7
49 88 5
49 90 14
49 92 12
50 53 3
50 55 5
50 56 6
50 65 6
50 67 8
50 69 10
50 71 3
50 73 5
50 75 7
50 80 3
50 86 9
50 88 11
50 90 4
50 92 6
53 55 2
53 56 3
53 65 3
53 67 5
53 69 7
53 71 4
53 73 2
53 75 4
53 80 6
53 86 6
53 88 8
53 90 7
53 92 5
55 56 1
55 65 1
55 67 3
55 69 5
55 71 6
55 73 4
55 75 2
55 80 8
55 86 4
55 88 6
55 90 9
55 92 7
56 65 2
56 67 2
56 69 4
56 71 7
56 73 5
56 75 3
56 80 9
56 86 3
56 88 5
56 90 10
56 92 8
65 67 2
65 69 4
65 71 5
65 73 3
65 75 1
65 80 7
65 86 3
65 88 5
65 90 8
65 92 6
67 69 2
67 71 7
67 73 5
67 75 3
67 80 9
67 86 3
67 88 3
67 90 10
67 92 8
69 71 9
69 73 7
69 75 5
69 80 11
69 86 5
69 88 3
69 90 12
69 92 10
71 73 2
71 75 4
71 80 2
71 86 6
71 88 8
71 90 3
71 92 3
73 75 2
73 80 4
73 86 4
73 88 6
73 90 5
73 92 3
75 80 6
75 86 2
75 88 4
75 90 7
75 92 5
80 86 6
80 88 8
80 90 1
80 92 3
86 88 2
86 90 7
86 92 5
88 90 9
88 92 7
90 92 2
0 1 0
0 2 4
0 3 1
0 4 1
1 2 3
1 3 4
1 4 4
2 3 1
2 4 0
3 4 1
