30 5
7 8 1
7 10 8
7 13 5
7 22 7
7 26 3
7 30 10
7 34 6
7 36 4
7 37 3
7 38 4
7 45 6
7 47 4
7 54 8
7 57 5
7 65 8
7 68 7
7 69 8
7 71 13
7 76 8
7 77 7
7 79 9
7 80 15
7 88 9
7 89 10
7 90 16
7 91 15
7 92 14
7 93 13
7 94 12
8 10 9
8 13 6
8 22 8
8 26 4
8 30 11
8 34 7
8 36 5
8 37 4
8 38 3
8 45 7
8 47 5
8 54 9
8 57 6
8 65 9
8 68 6
8 69 7
8 71 14
8 76 9
8 77 8
8 79 8
8 80 16
8 88 8
8 89 9
8 90 17
8 91 16
8 92 15
8 93 14
8 94 13
10 13 3
10 22 3
10 26 7
10 30 2
10 34 6
10 36 8
10 37 9
10 38 10
10 45 8
10 47 10
10 54 8
10 57 11
10 65 10
10 68 13
10 69 14
10 71 7
10 76 12
10 77 13
10 79 15
10 80 7
10 88 15
10 89 16
10 90 8
10 91 9
10 92 10
10 93 11
10 94 12
13 22 2
13 26 4
13 30 5
13 34 3
13 36 5
13 37 6
13 38 7
13 45 5
13 47 7
13 54 5
13 57 8
13 65 7
13 68 10
13 69 11
13 71 8
13 76 9
13 77 10
13 79 12
13 80 10
13 88 12
13 89 13
13 90 11
13 91 10
13 92 9
13 93 8
13 94 9
22 26 4
22 30 3
22 34 3
22 36 5
22 37 6
22 38 7
22 45 5
22 47 7
22 54 5
22 57 8
22 65 7
22 68 10
22 69 11
22 71 6
22 76 9
22 77 10
22 79 12
22 80 8
22 88 12
22 89 13
22 90 9
22 91 8
22 92 7
22 93 8
22 94 9
26 30 7
26 34 3
26 36 1
26 37 2
26 38 3
26 45 3
26 47 3
26 54 5
26 57 4
26 65 5
26 68 6
26 69 7
26 71 10
26 76 5
26 77 6
26 79 8
26 80 12
26 88 8
26 89 9
26 90 13
26 91 12
26 92 11
26 93 10
26 94 9
30 34 4
30 36 6
30 37 7
30 38 8
30 45 6
30 47 8
30 54 6
30 57 9
30 65 8
30 68 11
30 69 12
30 71 5
30 76 10
30 77 11
30 79 13
30 80 5
30 88 13
30 89 14
30 90 6
30 91 7
30 92 8
30 93 9
30 94 10
34 36 2
34 37 3
34 38 4
34 45 2
34 47 4
34 54 2
34 57 5
34 65 4
34 68 7
34 69 8
34 71 7
34 76 6
34 77 7
34 79 9
34 80 9
34 88 9
34 89 10
34 90 10
34 91 9
34 92 8
34 93 7
34 94 6
36 37 1
36 38 2
36 45 2
36 47 2
36 54 4
36 57 3
36 65 4
36 68 5
36 69 6
36 71 9
36 76 4
36 77 5
36 79 7
36 80 11
36 88 7
36 89 8
36 90 12
36 91 11
36 92 10
36 93 9
36 94 8
37 38 1
37 45 3
37 47 1
37 54 5
37 57 2
37 65 5
37 68 4
37 69 5
37 71 10
37 76 5
37 77 4
37 79 6
37 80 12
37 88 6
37 89 7
37 90 13
37 91 12
37 92 11
37 93 10
37 94 9
38 45 4
38 47 2
38 54 6
38 57 3
38 65 6
38 68 3
38 69 4
38 71 11
38 76 6
38 77 5
38 79 5
38 80 13
38 88 5
38 89 6
38 90 14
38 91 13
38 92 12
38 93 11
38 94 10
45 47 2
45 54 2
45 57 3
45 65 2
45 68 5
45 69 6
45 71 7
45 76 4
45 77 5
45 79 7
45 80 9
45 88 7
45 89 8
45 90 10
45 91 9
45 92 8
45 93 7
45 94 6
47 54 4
47 57 1
47 65 4
47 68 3
47 69 4
47 71 9
47 76 4
47 77 3
47 79 5
47 80 11
47 88 5
47 89 6
47 90 12
47 91 11
47 92 10
47 93 9
47 94 8
54 57 3
54 65 2
54 68 5
54 69 6
54 71 5
54 76 4
54 77 5
54 79 7
54 80 7
54 88 7
54 89 8
54 90 8
54 91 7
54 92 6
54 93 5
54 94 4
57 65 3
57 68 2
57 69 3
57 71 8
57 76 3
57 77 2
57 79 4
57 80 10
57 88 4
57 89 5
57 90 11
57 91 10
57 92 9
57 93 8
57 94 7
65 68 3
65 69 4
65 71 5
65 76 2
65 77 3
65 79 5
65 80 7
65 88 5
65 89 6
65 90 8
65 91 7
65 92 6
65 93 5
65 94 4
68 69 1
68 71 8
68 76 3
68 77 2
68 79 2
68 80 10
68 88 2
68 89 3
68 90 11
68 91 10
68 92 9
68 93 8
68 94 7
69 71 9
69 76 4
69 77 3
69 79 1
69 80 11
69 88 3
69 89 2
69 90 12
69 91 11
69 92 10
69 93 9
69 94 8
71 76 5
71 77 6
71 79 8
71 80 2
71 88 8
71 89 9
71 90 3
71 91 2
71 92 3
71 93 4
71 94 5
76 77 1
76 79 3
76 80 7
76 88 3
76 89 4
76 90 8
76 91 7
76 92 6
76 93 5
76 94 4
77 79 2
77 80 8
77 88 2
77 89 3
77 90 9
77 91 8
77 92 7
77 93 6
77 94 5
79 80 10
79 88 2
79 89 1
79 90 11
79 91 10
79 92 9
79 93 8
79 94 7
80 88 8
80 89 9
80 90 1
80 91 2
80 92 3
80 93 4
80 94 5
88 89 1
88 90 9
88 91 8
88 92 7
88 93 6
88 94 5
89 90 10
89 91 9
89 92 8
89 93 7
89 94 6
90 91 1
90 92 2
90 93 3
90 94 4
91 92 1
91 93 2
91 94 3
92 93 1
92 94 2
93 94 1
0 1 4
0 2 3
0 3 4
0 4 1
1 2 0
1 3 2
1 4 3
2 3 4
2 4 0
3 4 3
