30 5
0 5 5
0 10 1
0 14 5
0 17 8
0 30 3
0 32 5
0 33 6
0 36 9
0 38 11
0 39 12
0 40 4
0 47 11
0 48 12
0 51 6
0 57 12
0 58 13
0 59 14
0 60 6
0 61 7
0 67 13
0 69 15
0 74 11
0 75 12
0 79 16
0 86 14
0 89 17
0 95 14
0 96 15
0 99 18
5 10 6
5 14 2
5 17 3
5 30 8
5 32 6
5 33 5
5 36 4
5 38 6
5 39 7
5 40 9
5 47 6
5 48 7
5 51 9
5 57 7
5 58 8
5 59 9
5 60 11
5 61 10
5 67 8
5 69 10
5 74 8
5 75 7
5 79 11
5 86 9
5 89 12
5 95 9
5 96 10
5 99 13
10 14 4
10 17 7
10 30 2
10 32 4
10 33 5
10 36 8
10 38 10
10 39 11
10 40 3
10 47 10
10 48 11
10 51 5
10 57 11
10 58 12
10 59 13
10 60 5
10 61 6
10 67 12
10 69 14
10 74 10
10 75 11
10 79 15
10 86 13
10 89 16
10 95 13
10 96 14
10 99 17
14 17 3
14 30 6
14 32 4
14 33 3
14 36 4
14 38 6
14 39 7
14 40 7
14 47 6
14 48 7
14 51 7
14 57 7
14 58 8
14 59 9
14 60 9
14 61 8
14 67 8
14 69 10
14 74 6
14 75 7
14 79 11
14 86 9
14 89 12
14 95 9
14 96 10
14 99 13
17 30 9
17 32 7
17 33 6
17 36 3
17 38 3
17 39 4
17 40 10
17 47 3
17 48 4
17 51 10
17 57 4
17 58 5
17 59 6
17 60 12
17 61 11
17 67 5
17 69 7
17 74 9
17 75 8
17 79 8
17 86 8
17 89 9
17 95 10
17 96 9
17 99 10
30 32 2
30 33 3
30 36 6
30 38 8
30 39 9
30 40 1
30 47 8
30 48 9
30 51 3
30 57 9
30 58 10
30 59 11
30 60 3
30 61 4
30 67 10
30 69 12
30 74 8
30 75 9
30 79 13
30 86 11
30 89 14
30 95 11
30 96 12
30 99 15
32 33 1
32 36 4
32 38 6
32 39 7
32 40 3
32 47 6
32 48 7
32 51 3
32 57 7
32 58 8
32 59 9
32 60 5
32 61 4
32 67 8
32 69 10
32 74 6
32 75 7
32 79 11
32 86 9
32 89 12
32 95 9
32 96 10
32 99 13
33 36 3
33 38 5
33 39 6
33 40 4
33 47 5
33 48 6
33 51 4
33 57 6
33 58 7
33 59 8
33 60 6
33 61 5
33 67 7
33 69 9
33 74 5
33 75 6
33 79 10
33 86 8
33 89 11
33 95 8
33 96 9
33 99 12
36 38 2
36 39 3
36 40 7
36 47 2
36 48 3
36 51 7
36 57 3
36 58 4
36 59 5
36 60 9
36 61 8
36 67 4
36 69 6
36 74 6
36 75 5
36 79 7
36 86 5
36 89 8
36 95 7
36 96 6
36 99 9
38 39 1
38 40 9
38 47 2
38 48 1
38 51 9
38 57 3
38 58 2
38 59 3
38 60 11
38 61 10
38 67 4
38 69 4
38 74 8
38 75 7
38 79 5
38 86 7
38 89 6
38 95 9
38 96 8
38 99 7
39 40 10
39 47 3
39 48 2
39 51 10
39 57 4
39 58 3
39 59 2
39 60 12
39 61 11
39 67 5
39 69 3
39 74 9
39 75 8
39 79 4
39 86 8
39 89 5
39 95 10
39 96 9
39 99 6
40 47 7
40 48 8
40 51 2
40 57 8
40 58 9
40 59 10
40 60 2
40 61 3
40 67 9
40 69 11
40 74 7
40 75 8
40 79 12
40 86 10
40 89 13
40 95 10
40 96 11
40 99 14
47 48 1
47 51 7
47 57 1
47 58 2
47 59 3
47 60 9
47 61 8
47 67 2
47 69 4
47 74 6
47 75 5
47 79 5
47 86 5
47 89 6
47 95 7
47 96 6
47 99 7
48 51 8
48 57 2
48 58 1
48 59 2
48 60 10
48 61 9
48 67 3
48 69 3
48 74 7
48 75 6
48 79 4
48 86 6
48 89 5
48 95 8
48 96 7
48 99 6
51 57 6
51 58 7
51 59 8
51 60 2
51 61 1
51 67 7
51 69 9
51 74 5
51 75 6
51 79 10
51 86 8
51 89 11
51 95 8
51 96 9
51 99 12
57 58 1
57 59 2
57 60 8
57 61 7
57 67 1
57 69 3
57 74 5
57 75 4
57 79 4
57 86 4
57 89 5
57 95 6
57 96 5
57 99 6
58 59 1
58 60 9
58 61 8
58 67 2
58 69 2
58 74 6
58 75 5
58 79 3
58 86 5
58 89 4
58 95 7
58 96 6
58 99 5
59 60 10
59 61 9
59 67 3
59 69 1
59 74 7
59 75 6
59 79 2
59 86 6
59 89 3
59 95 8
59 96 7
59 99 4
60 61 1
60 67 7
60 69 9
60 74 5
60 75 6
60 79 10
60 86 8
60 89 11
60 95 8
60 96 9
60 99 12
61 67 6
61 69 8
61 74 4
61 75 5
61 79 9
61 86 7
61 89 10
61 95 7
61 96 8
61 99 11
67 69 2
67 74 4
67 75 3
67 79 3
67 86 3
67 89 4
67 95 5
67 96 4
67 99 5
69 74 6
69 75 5
69 79 1
69 86 5
69 89 2
69 95 7
69 96 6
69 99 3
74 75 1
74 79 5
74 86 3
74 89 6
74 95 3
74 96 4
74 99 7
75 79 4
75 86 2
75 89 5
75 95 2
75 96 3
75 99 6
79 86 4
79 89 1
79 95 6
79 96 5
79 99 2
86 89 3
86 95 2
86 96 1
86 99 4
89 95 5
89 96 4
89 99 1
95 96 1
95 99 4
96 99 3
0 1 1
0 2 1
0 3 4
0 4 4
1 2 0
1 3 3
1 4 2
2 3 3
2 4 1
3 4 3
