30 5
1 2 1
1 6 5
1 7 6
1 8 7
1 9 8
1 13 3
1 18 8
1 19 9
1 21 2
1 23 4
1 25 6
1 32 4
1 35 7
1 38 10
1 41 4
1 43 6
1 46 9
1 49 12
1 51 5
1 61 6
1 63 8
1 65 10
1 69 14
1 75 11
1 78 14
1 79 15
1 82 9
1 92 10
1 97 15
2 6 4
2 7 5
2 8 6
2 9 7
2 13 2
2 18 7
2 19 8
2 21 3
2 23 3
2 25 5
2 32 3
2 35 6
2 38 9
2 41 5
2 43 5
2 46 8
2 49 11
2 51 6
2 61 7
2 63 7
2 65 9
2 69 13
2 75 10
2 78 13
2 79 14
2 82 8
2 92 9
2 97 14
6 7 1
6 8 2
6 9 3
6 13 4
6 18 3
6 19 4
6 21 7
6 23 5
6 25 3
6 32 7
6 35 4
6 38 5
6 41 9
6 43 7
6 46 4
6 49 7
6 51 10
6 61 11
6 63 9
6 65 7
6 69 9
6 75 8
6 78 9
6 79 10
6 82 12
6 92 13
6 97 10
7 8 1
7 9 2
7 13 5
7 18 2
7 19 3
7 21 8
7 23 6
7 25 4
7 32 8
7 35 5
7 38 4
7 41 10
7 43 8
7 46 5
7 49 6
7 51 11
7 61 12
7 63 10
7 65 8
7 69 8
7 75 9
7 78 8
7 79 9
7 82 13
7 92 14
7 97 9
8 9 1
8 13 6
8 18 1
8 19 2
8 21 9
8 23 7
8 25 5
8 32 9
8 35 6
8 38 3
8 41 11
8 43 9
8 46 6
8 49 5
8 51 12
8 61 13
8 63 11
8 65 9
8 69 7
8 75 10
8 78 7
8 79 8
8 82 14
8 92 15
8 97 10
9 13 7
9 18 2
9 19 1
9 21 10
9 23 8
9 25 6
9 32 10
9 35 7
9 38 4
9 41 12
9 43 10
9 46 7
9 49 4
9 51 13
9 61 14
9 63 12
9 65 10
9 69 6
9 75 11
9 78 8
9 79 7
9 82 15
9 92 16
9 97 11
13 18 5
13 19 6
13 21 3
13 23 1
13 25 3
13 32 3
13 35 4
13 38 7
13 41 5
13 43 3
13 46 6
13 49 9
13 51 6
13 61 7
13 63 5
13 65 7
13 69 11
13 75 8
13 78 11
13 79 12
13 82 8
13 92 9
13 97 12
18 19 1
18 21 8
18 23 6
18 25 4
18 32 8
18 35 5
18 38 2
18 41 10
18 43 8
18 46 5
18 49 4
18 51 11
18 61 12
18 63 10
18 65 8
18 69 6
18 75 9
18 78 6
18 79 7
18 82 13
18 92 14
18 97 9
19 21 9
19 23 7
19 25 5
19 32 9
19 35 6
19 38 3
19 41 11
19 43 9
19 46 6
19 49 3
19 51 12
19 61 13
19 63 11
19 65 9
19 69 5
19 75 10
19 78 7
19 79 6
19 82 14
19 92 15
19 97 10
21 23 2
21 25 4
21 32 2
21 35 5
21 38 8
21 41 2
21 43 4
21 46 7
21 49 10
21 51 3
21 61 4
21 63 6
21 65 8
21 69 12
21 75 9
21 78 12
21 79 13
21 82 7
21 92 8
21 97 13
23 25 2
23 32 2
23 35 3
23 38 6
23 41 4
23 43 2
23 46 5
23 49 8
23 51 5
23 61 6
23 63 4
23 65 6
23 69 10
23 75 7
23 78 10
23 79 11
23 82 7
23 92 8
23 97 11
25 32 4
25 35 1
25 38 4
25 41 6
25 43 4
25 46 3
25 49 6
25 51 7
25 61 8
25 63 6
25 65 4
25 69 8
25 75 5
25 78 8
25 79 9
25 82 9
25 92 10
25 97 9
32 35 3
32 38 6
32 41 2
32 43 2
32 46 5
32 49 8
32 51 3
32 61 4
32 63 4
32 65 6
32 69 10
32 75 7
32 78 10
32 79 11
32 82 5
32 92 6
32 97 11
35 38 3
35 41 5
35 43 3
35 46 2
35 49 5
35 51 6
35 61 7
35 63 5
35 65 3
35 69 7
35 75 4
35 78 7
35 79 8
35 82 8
35 92 9
35 97 8
38 41 8
38 43 6
38 46 3
38 49 2
38 51 9
38 61 10
38 63 8
38 65 6
38 69 4
38 75 7
38 78 4
38 79 5
38 82 11
38 92 12
38 97 7
41 43 2
41 46 5
41 49 8
41 51 1
41 61 2
41 63 4
41 65 6
41 69 10
41 75 7
41 78 10
41 79 11
41 82 5
41 92 6
41 97 11
43 46 3
43 49 6
43 51 3
43 61 4
43 63 2
43 65 4
43 69 8
43 75 5
43 78 8
43 79 9
43 82 5
43 92 6
43 97 9
46 49 3
46 51 6
46 61 7
46 63 5
46 65 3
46 69 5
46 75 4
46 78 5
46 79 6
46 82 8
46 92 9
46 97 6
49 51 9
49 61 10
49 63 8
49 65 6
49 69 2
49 75 7
49 78 4
49 79 3
49 82 11
49 92 12
49 97 7
51 61 1
51 63 3
51 65 5
51 69 9
51 75 6
51 78 9
51 79 10
51 82 4
51 92 5
51 97 10
61 63 2
61 65 4
61 69 8
61 75 5
61 78 8
61 79 9
61 82 3
61 92 4
61 97 9
63 65 2
63 69 6
63 75 3
63 78 6
63 79 7
63 82 3
63 92 4
63 97 7
65 69 4
65 75 1
65 78 4
65 79 5
65 82 5
65 92 6
65 97 5
69 75 5
69 78 2
69 79 1
69 82 9
69 92 10
69 97 5
75 78 3
75 79 4
75 82 4
75 92 5
75 97 4
78 79 1
78 82 7
78 92 8
78 97 3
79 82 8
79 92 9
79 97 4
82 92 1
82 97 6
92 97 5
0 1 0
0 2 1
0 3 3
0 4 2
1 2 2
1 3 0
1 4 3
2 3 4
2 4 3
3 4 3
