30 5
2 4 2
2 8 6
2 14 3
2 15 4
2 16 5
2 18 7
2 27 7
2 29 9
2 32 3
2 33 4
2 35 6
2 37 8
2 38 9
2 42 4
2 43 5
2 49 11
2 54 7
2 55 8
2 56 9
2 58 11
2 66 10
2 75 10
2 83 9
2 84 10
2 88 14
2 90 11
2 91 10
2 97 14
2 98 15
4 8 4
4 14 1
4 15 2
4 16 3
4 18 5
4 27 5
4 29 7
4 32 5
4 33 4
4 35 4
4 37 6
4 38 7
4 42 6
4 43 5
4 49 9
4 54 5
4 55 6
4 56 7
4 58 9
4 66 8
4 75 8
4 83 9
4 84 8
4 88 12
4 90 13
4 91 12
4 97 12
4 98 13
8 14 5
8 15 4
8 16 3
8 18 1
8 27 3
8 29 3
8 32 9
8 33 8
8 35 6
8 37 4
8 38 3
8 42 10
8 43 9
8 49 5
8 54 9
8 55 8
8 56 7
8 58 5
8 66 8
8 75 10
8 83 13
8 84 12
8 88 8
8 90 17
8 91 16
8 97 10
8 98 9
14 15 1
14 16 2
14 18 4
14 27 4
14 29 6
14 32 4
14 33 3
14 35 3
14 37 5
14 38 6
14 42 5
14 43 4
14 49 8
14 54 4
14 55 5
14 56 6
14 58 8
14 66 7
14 75 7
14 83 8
14 84 7
14 88 11
14 90 12
14 91 11
14 97 11
14 98 12
15 16 1
15 18 3
15 27 3
15 29 5
15 32 5
15 33 4
15 35 2
15 37 4
15 38 5
15 42 6
15 43 5
15 49 7
15 54 5
15 55 4
15 56 5
15 58 7
15 66 6
15 75 6
15 83 9
15 84 8
15 88 10
15 90 13
15 91 12
15 97 10
15 98 11
16 18 2
16 27 2
16 29 4
16 32 6
16 33 5
16 35 3
16 37 3
16 38 4
16 42 7
16 43 6
16 49 6
16 54 6
16 55 5
16 56 4
16 58 6
16 66 5
16 75 7
16 83 10
16 84 9
16 88 9
16 90 14
16 91 13
16 97 9
16 98 10
18 27 2
18 29 2
18 32 8
18 33 7
18 35 5
18 37 3
18 38 2
18 42 9
18 43 8
18 49 4
18 54 8
18 55 7
18 56 6
18 58 4
18 66 7
18 75 9
18 83 12
18 84 11
18 88 7
18 90 16
18 91 15
18 97 9
18 98 8
27 29 2
27 32 6
27 33 5
27 35 3
27 37 1
27 38 2
27 42 7
27 43 6
27 49 4
27 54 6
27 55 5
27 56 4
27 58 4
27 66 5
27 75 7
27 83 10
27 84 9
27 88 7
27 90 14
27 91 13
27 97 7
27 98 8
29 32 8
29 33 7
29 35 5
29 37 3
29 38 2
29 42 9
29 43 8
29 49 2
29 54 8
29 55 7
29 56 6
29 58 4
29 66 7
29 75 9
29 83 12
29 84 11
29 88 7
29 90 16
29 91 15
29 97 9
29 98 8
32 33 1
32 35 3
32 37 5
32 38 6
32 42 1
32 43 2
32 49 8
32 54 4
32 55 5
32 56 6
32 58 8
32 66 7
32 75 7
32 83 6
32 84 7
32 88 11
32 90 8
32 91 7
32 97 11
32 98 12
33 35 2
33 37 4
33 38 5
33 42 2
33 43 1
33 49 7
33 54 3
33 55 4
33 56 5
33 58 7
33 66 6
33 75 6
33 83 5
33 84 6
33 88 10
33 90 9
33 91 8
33 97 10
33 98 11
35 37 2
35 38 3
35 42 4
35 43 3
35 49 5
35 54 3
35 55 2
35 56 3
35 58 5
35 66 4
35 75 4
35 83 7
35 84 6
35 88 8
35 90 11
35 91 10
35 97 8
35 98 9
37 38 1
37 42 6
37 43 5
37 49 3
37 54 5
37 55 4
37 56 3
37 58 3
37 66 4
37 75 6
37 83 9
37 84 8
37 88 6
37 90 13
37 91 12
37 97 6
37 98 7
38 42 7
38 43 6
38 49 2
38 54 6
38 55 5
38 56 4
38 58 2
38 66 5
38 75 7
38 83 10
38 84 9
38 88 5
38 90 14
38 91 13
38 97 7
38 98 6
42 43 1
42 49 7
42 54 3
42 55 4
42 56 5
42 58 7
42 66 6
42 75 6
42 83 5
42 84 6
42 88 10
42 90 7
42 91 6
42 97 10
42 98 11
43 49 6
43 54 2
43 55 3
43 56 4
43 58 6
43 66 5
43 75 5
43 83 4
43 84 5
43 88 9
43 90 8
43 91 7
43 97 9
43 98 10
49 54 6
49 55 5
49 56 4
49 58 2
49 66 5
49 75 7
49 83 10
49 84 9
49 88 5
49 90 14
49 91 13
49 97 7
49 98 6
54 55 1
54 56 2
54 58 4
54 66 3
54 75 3
54 83 4
54 84 3
54 88 7
54 90 8
54 91 7
54 97 7
54 98 8
55 56 1
55 58 3
55 66 2
55 75 2
55 83 5
55 84 4
55 88 6
55 90 9
55 91 8
55 97 6
55 98 7
56 58 2
56 66 1
56 75 3
56 83 6
56 84 5
56 88 5
56 90 10
56 91 9
56 97 5
56 98 6
58 66 3
58 75 5
58 83 8
58 84 7
58 88 3
58 90 12
58 91 11
58 97 5
58 98 4
66 75 2
66 83 5
66 84 4
66 88 4
66 90 9
66 91 8
66 97 4
66 98 5
75 83 3
75 84 2
75 88 4
75 90 7
75 91 6
75 97 4
75 98 5
83 84 1
83 88 5
83 90 4
83 91 3
83 97 5
83 98 6
84 88 4
84 90 5
84 91 4
84 97 4
84 98 5
88 90 9
88 91 8
88 97 2
88 98 1
90 91 1
90 97 7
90 98 8
91 97 6
91 98 7
97 98 1
0 1 1
0 2 2
0 3 1
0 4 3
1 2 1
1 3 4
1 4 3
2 3 3
2 4 1
3 4 1
