30 5
2 7 5
2 13 2
2 14 3
2 17 6
2 24 4
2 25 5
2 29 9
2 31 4
2 33 4
2 35 6
2 41 5
2 43 5
2 44 6
2 45 7
2 49 11
2 53 6
2 60 8
2 67 11
2 68 12
2 69 13
2 71 8
2 73 8
2 76 11
2 83 9
2 86 12
2 89 15
2 90 11
2 91 10
2 97 14
7 13 5
7 14 4
7 17 1
7 24 5
7 25 4
7 29 4
7 31 9
7 33 7
7 35 5
7 41 10
7 43 8
7 44 7
7 45 6
7 49 6
7 53 9
7 60 13
7 67 6
7 68 7
7 69 8
7 71 13
7 73 11
7 76 8
7 83 12
7 86 9
7 89 10
7 90 16
7 91 15
7 97 9
13 14 1
13 17 4
13 24 2
13 25 3
13 29 7
13 31 4
13 33 2
13 35 4
13 41 5
13 43 3
13 44 4
13 45 5
13 49 9
13 53 4
13 60 8
13 67 9
13 68 10
13 69 11
13 71 8
13 73 6
13 76 9
13 83 7
13 86 10
13 89 13
13 90 11
13 91 10
13 97 12
14 17 3
14 24 1
14 25 2
14 29 6
14 31 5
14 33 3
14 35 3
14 41 6
14 43 4
14 44 3
14 45 4
14 49 8
14 53 5
14 60 9
14 67 8
14 68 9
14 69 10
14 71 9
14 73 7
14 76 8
14 83 8
14 86 9
14 89 12
14 90 12
14 91 11
14 97 11
17 24 4
17 25 3
17 29 3
17 31 8
17 33 6
17 35 4
17 41 9
17 43 7
17 44 6
17 45 5
17 49 5
17 53 8
17 60 12
17 67 5
17 68 6
17 69 7
17 71 12
17 73 10
17 76 7
17 83 11
17 86 8
17 89 9
17 90 15
17 91 14
17 97 8
24 25 1
24 29 5
24 31 4
24 33 2
24 35 2
24 41 5
24 43 3
24 44 2
24 45 3
24 49 7
24 53 4
24 60 8
24 67 7
24 68 8
24 69 9
24 71 8
24 73 6
24 76 7
24 83 7
24 86 8
24 89 11
24 90 11
24 91 10
24 97 10
25 29 4
25 31 5
25 33 3
25 35 1
25 41 6
25 43 4
25 44 3
25 45 2
25 49 6
25 53 5
25 60 9
25 67 6
25 68 7
25 69 8
25 71 9
25 73 7
25 76 6
25 83 8
25 86 7
25 89 10
25 90 12
25 91 11
25 97 9
29 31 9
29 33 7
29 35 5
29 41 10
29 43 8
29 44 7
29 45 6
29 49 2
29 53 9
29 60 13
29 67 6
29 68 5
29 69 4
29 71 13
29 73 11
29 76 8
29 83 12
29 86 9
29 89 6
29 90 16
29 91 15
29 97 9
31 33 2
31 35 4
31 41 1
31 43 3
31 44 4
31 45 5
31 49 9
31 53 4
31 60 4
31 67 9
31 68 10
31 69 11
31 71 4
31 73 6
31 76 9
31 83 7
31 86 10
31 89 13
31 90 7
31 91 6
31 97 12
33 35 2
33 41 3
33 43 1
33 44 2
33 45 3
33 49 7
33 53 2
33 60 6
33 67 7
33 68 8
33 69 9
33 71 6
33 73 4
33 76 7
33 83 5
33 86 8
33 89 11
33 90 9
33 91 8
33 97 10
35 41 5
35 43 3
35 44 2
35 45 1
35 49 5
35 53 4
35 60 8
35 67 5
35 68 6
35 69 7
35 71 8
35 73 6
35 76 5
35 83 7
35 86 6
35 89 9
35 90 11
35 91 10
35 97 8
41 43 2
41 44 3
41 45 4
41 49 8
41 53 3
41 60 3
41 67 8
41 68 9
41 69 10
41 71 3
41 73 5
41 76 8
41 83 6
41 86 9
41 89 12
41 90 6
41 91 5
41 97 11
43 44 1
43 45 2
43 49 6
43 53 1
43 60 5
43 67 6
43 68 7
43 69 8
43 71 5
43 73 3
43 76 6
43 83 4
43 86 7
43 89 10
43 90 8
43 91 7
43 97 9
44 45 1
44 49 5
44 53 2
44 60 6
44 67 5
44 68 6
44 69 7
44 71 6
44 73 4
44 76 5
44 83 5
44 86 6
44 89 9
44 90 9
44 91 8
44 97 8
45 49 4
45 53 3
45 60 7
45 67 4
45 68 5
45 69 6
45 71 7
45 73 5
45 76 4
45 83 6
45 86 5
45 89 8
45 90 10
45 91 9
45 97 7
49 53 7
49 60 11
49 67 4
49 68 3
49 69 2
49 71 11
49 73 9
49 76 6
49 83 10
49 86 7
49 89 4
49 90 14
49 91 13
49 97 7
53 60 4
53 67 5
53 68 6
53 69 7
53 71 4
53 73 2
53 76 5
53 83 3
53 86 6
53 89 9
53 90 7
53 91 6
53 97 8
60 67 7
60 68 8
60 69 9
60 71 2
60 73 4
60 76 7
60 83 5
60 86 8
60 89 11
60 90 3
60 91 4
60 97 10
67 68 1
67 69 2
67 71 7
67 73 5
67 76 2
67 83 6
67 86 3
67 89 4
67 90 10
67 91 9
67 97 3
68 69 1
68 71 8
68 73 6
68 76 3
68 83 7
68 86 4
68 89 3
68 90 11
68 91 10
68 97 4
69 71 9
69 73 7
69 76 4
69 83 8
69 86 5
69 89 2
69 90 12
69 91 11
69 97 5
71 73 2
71 76 5
71 83 3
71 86 6
71 89 9
71 90 3
71 91 2
71 97 8
73 76 3
73 83 1
73 86 4
73 89 7
73 90 5
73 91 4
73 97 6
76 83 4
76 86 1
76 89 4
76 90 8
76 91 7
76 97 3
83 86 3
83 89 6
83 90 4
83 91 3
83 97 5
86 89 3
86 90 7
86 91 6
86 97 2
89 90 10
89 91 9
89 97 3
90 91 1
90 97 7
91 97 6
0 1 0
0 2 1
0 3 0
0 4 2
1 2 4
1 3 4
1 4 0
2 3 3
2 4 2
3 4 3
