80 10
1 2 1
1 3 2
1 5 4
1 6 5
1 7 6
1 8 7
1 9 8
1 10 2
1 11 1
1 12 2
1 13 3
1 14 4
1 16 6
1 17 7
1 18 8
1 19 9
1 20 3
1 21 2
1 22 3
1 23 4
1 25 6
1 26 7
1 27 8
1 29 10
1 30 4
1 31 3
1 33 5
1 35 7
1 36 8
1 37 9
1 38 10
1 39 11
1 41 4
1 42 5
1 43 6
1 44 7
1 45 8
1 46 9
1 49 12
1 50 6
1 51 5
1 52 6
1 53 7
1 54 8
1 55 9
1 56 10
1 57 11
1 58 12
1 59 13
1 63 8
1 64 9
1 66 11
1 67 12
1 68 13
1 69 14
1 73 9
1 74 10
1 75 11
1 76 12
1 77 13
1 79 15
1 80 9
1 81 8
1 82 9
1 83 10
1 84 11
1 85 12
1 86 13
1 87 14
1 89 16
1 90 10
1 91 9
1 93 11
1 94 12
1 95 13
1 96 14
1 97 15
1 98 16
1 99 17
2 3 1
2 5 3
2 6 4
2 7 5
2 8 6
2 9 7
2 10 3
2 11 2
2 12 1
2 13 2
2 14 3
2 16 5
2 17 6
2 18 7
2 19 8
2 20 4
2 21 3
2 22 2
2 23 3
2 25 5
2 26 6
2 27 7
2 29 9
2 30 5
2 31 4
2 33 4
2 35 6
2 36 7
2 37 8
2 38 9
2 39 10
2 41 5
2 42 4
2 43 5
2 44 6
2 45 7
2 46 8
2 49 11
2 50 7
2 51 6
2 52 5
2 53 6
2 54 7
2 55 8
2 56 9
2 57 10
2 58 11
2 59 12
2 63 7
2 64 8
2 66 10
2 67 11
2 68 12
2 69 13
2 73 8
2 74 9
2 75 10
2 76 11
2 77 12
2 79 14
2 80 10
2 81 9
2 82 8
2 83 9
2 84 10
2 85 11
2 86 12
2 87 13
2 89 15
2 90 11
2 91 10
2 93 10
2 94 11
2 95 12
2 96 13
2 97 14
2 98 15
2 99 16
3 5 2
3 6 3
3 7 4
3 8 5
3 9 6
3 10 4
3 11 3
3 12 2
3 13 1
3 14 2
3 16 4
3 17 5
3 18 6
3 19 7
3 20 5
3 21 4
3 22 3
3 23 2
3 25 4
3 26 5
3 27 6
3 29 8
3 30 6
3 31 5
3 33 3
3 35 5
3 36 6
3 37 7
3 38 8
3 39 9
3 41 6
3 42 5
3 43 4
3 44 5
3 45 6
3 46 7
3 49 10
3 50 8
3 51 7
3 52 6
3 53 5
3 54 6
3 55 7
3 56 8
3 57 9
3 58 10
3 59 11
3 63 6
3 64 7
3 66 9
3 67 10
3 68 11
3 69 12
3 73 7
3 74 8
3 75 9
3 76 10
3 77 11
3 79 13
3 80 11
3 81 10
3 82 9
3 83 8
3 84 9
3 85 10
3 86 11
3 87 12
3 89 14
3 90 12
3 91 11
3 93 9
3 94 10
3 95 11
3 96 12
3 97 13
3 98 14
3 99 15
5 6 1
5 7 2
5 8 3
5 9 4
5 10 6
5 11 5
5 12 4
5 13 3
5 14 2
5 16 2
5 17 3
5 18 4
5 19 5
5 20 7
5 21 6
5 22 5
5 23 4
5 25 2
5 26 3
5 27 4
5 29 6
5 30 8
5 31 7
5 33 5
5 35 3
5 36 4
5 37 5
5 38 6
5 39 7
5 41 8
5 42 7
5 43 6
5 44 5
5 45 4
5 46 5
5 49 8
5 50 10
5 51 9
5 52 8
5 53 7
5 54 6
5 55 5
5 56 6
5 57 7
5 58 8
5 59 9
5 63 8
5 64 7
5 66 7
5 67 8
5 68 9
5 69 10
5 73 9
5 74 8
5 75 7
5 76 8
5 77 9
5 79 11
5 80 13
5 81 12
5 82 11
5 83 10
5 84 9
5 85 8
5 86 9
5 87 10
5 89 12
5 90 14
5 91 13
5 93 11
5 94 10
5 95 9
5 96 10
5 97 11
5 98 12
5 99 13
6 7 1
6 8 2
6 9 3
6 10 7
6 11 6
6 12 5
6 13 4
6 14 3
6 16 1
6 17 2
6 18 3
6 19 4
6 20 8
6 21 7
6 22 6
6 23 5
6 25 3
6 26 2
6 27 3
6 29 5
6 30 9
6 31 8
6 33 6
6 35 4
6 36 3
6 37 4
6 38 5
6 39 6
6 41 9
6 42 8
6 43 7
6 44 6
6 45 5
6 46 4
6 49 7
6 50 11
6 51 10
6 52 9
6 53 8
6 54 7
6 55 6
6 56 5
6 57 6
6 58 7
6 59 8
6 63 9
6 64 8
6 66 6
6 67 7
6 68 8
6 69 9
6 73 10
6 74 9
6 75 8
6 76 7
6 77 8
6 79 10
6 80 14
6 81 13
6 82 12
6 83 11
6 84 10
6 85 9
6 86 8
6 87 9
6 89 11
6 90 15
6 91 14
6 93 12
6 94 11
6 95 10
6 96 9
6 97 10
6 98 11
6 99 12
7 8 1
7 9 2
7 10 8
7 11 7
7 12 6
7 13 5
7 14 4
7 16 2
7 17 1
7 18 2
7 19 3
7 20 9
7 21 8
7 22 7
7 23 6
7 25 4
7 26 3
7 27 2
7 29 4
7 30 10
7 31 9
7 33 7
7 35 5
7 36 4
7 37 3
7 38 4
7 39 5
7 41 10
7 42 9
7 43 8
7 44 7
7 45 6
7 46 5
7 49 6
7 50 12
7 51 11
7 52 10
7 53 9
7 54 8
7 55 7
7 56 6
7 57 5
7 58 6
7 59 7
7 63 10
7 64 9
7 66 7
7 67 6
7 68 7
7 69 8
7 73 11
7 74 10
7 75 9
7 76 8
7 77 7
7 79 9
7 80 15
7 81 14
7 82 13
7 83 12
7 84 11
7 85 10
7 86 9
7 87 8
7 89 10
7 90 16
7 91 15
7 93 13
7 94 12
7 95 11
7 96 10
7 97 9
7 98 10
7 99 11
8 9 1
8 10 9
8 11 8
8 12 7
8 13 6
8 14 5
8 16 3
8 17 2
8 18 1
8 19 2
8 20 10
8 21 9
8 22 8
8 23 7
8 25 5
8 26 4
8 27 3
8 29 3
8 30 11
8 31 10
8 33 8
8 35 6
8 36 5
8 37 4
8 38 3
8 39 4
8 41 11
8 42 10
8 43 9
8 44 8
8 45 7
8 46 6
8 49 5
8 50 13
8 51 12
8 52 11
8 53 10
8 54 9
8 55 8
8 56 7
8 57 6
8 58 5
8 59 6
8 63 11
8 64 10
8 66 8
8 67 7
8 68 6
8 69 7
8 73 12
8 74 11
8 75 10
8 76 9
8 77 8
8 79 8
8 80 16
8 81 15
8 82 14
8 83 13
8 84 12
8 85 11
8 86 10
8 87 9
8 89 9
8 90 17
8 91 16
8 93 14
8 94 13
8 95 12
8 96 11
8 97 10
8 98 9
8 99 10
9 10 10
9 11 9
9 12 8
9 13 7
9 14 6
9 16 4
9 17 3
9 18 2
9 19 1
9 20 11
9 21 10
9 22 9
9 23 8
9 25 6
9 26 5
9 27 4
9 29 2
9 30 12
9 31 11
9 33 9
9 35 7
9 36 6
9 37 5
9 38 4
9 39 3
9 41 12
9 42 11
9 43 10
9 44 9
9 45 8
9 46 7
9 49 4
9 50 14
9 51 13
9 52 12
9 53 11
9 54 10
9 55 9
9 56 8
9 57 7
9 58 6
9 59 5
9 63 12
9 64 11
9 66 9
9 67 8
9 68 7
9 69 6
9 73 13
9 74 12
9 75 11
9 76 10
9 77 9
9 79 7
9 80 17
9 81 16
9 82 15
9 83 14
9 84 13
9 85 12
9 86 11
9 87 10
9 89 8
9 90 18
9 91 17
9 93 15
9 94 14
9 95 13
9 96 12
9 97 11
9 98 10
9 99 9
10 11 1
10 12 2
10 13 3
10 14 4
10 16 6
10 17 7
10 18 8
10 19 9
10 20 1
10 21 2
10 22 3
10 23 4
10 25 6
10 26 7
10 27 8
10 29 10
10 30 2
10 31 3
10 33 5
10 35 7
10 36 8
10 37 9
10 38 10
10 39 11
10 41 4
10 42 5
10 43 6
10 44 7
10 45 8
10 46 9
10 49 12
10 50 4
10 51 5
10 52 6
10 53 7
10 54 8
10 55 9
10 56 10
10 57 11
10 58 12
10 59 13
10 63 8
10 64 9
10 66 11
10 67 12
10 68 13
10 69 14
10 73 9
10 74 10
10 75 11
10 76 12
10 77 13
10 79 15
10 80 7
10 81 8
10 82 9
10 83 10
10 84 11
10 85 12
10 86 13
10 87 14
10 89 16
10 90 8
10 91 9
10 93 11
10 94 12
10 95 13
10 96 14
10 97 15
10 98 16
10 99 17
11 12 1
11 13 2
11 14 3
11 16 5
11 17 6
11 18 7
11 19 8
11 20 2
11 21 1
11 22 2
11 23 3
11 25 5
11 26 6
11 27 7
11 29 9
11 30 3
11 31 2
11 33 4
11 35 6
11 36 7
11 37 8
11 38 9
11 39 10
11 41 3
11 42 4
11 43 5
11 44 6
11 45 7
11 46 8
11 49 11
11 50 5
11 51 4
11 52 5
11 53 6
11 54 7
11 55 8
11 56 9
11 57 10
11 58 11
11 59 12
11 63 7
11 64 8
11 66 10
11 67 11
11 68 12
11 69 13
11 73 8
11 74 9
11 75 10
11 76 11
11 77 12
11 79 14
11 80 8
11 81 7
11 82 8
11 83 9
11 84 10
11 85 11
11 86 12
11 87 13
11 89 15
11 90 9
11 91 8
11 93 10
11 94 11
11 95 12
11 96 13
11 97 14
11 98 15
11 99 16
12 13 1
12 14 2
12 16 4
12 17 5
12 18 6
12 19 7
12 20 3
12 21 2
12 22 1
12 23 2
12 25 4
12 26 5
12 27 6
12 29 8
12 30 4
12 31 3
12 33 3
12 35 5
12 36 6
12 37 7
12 38 8
12 39 9
12 41 4
12 42 3
12 43 4
12 44 5
12 45 6
12 46 7
12 49 10
12 50 6
12 51 5
12 52 4
12 53 5
12 54 6
12 55 7
12 56 8
12 57 9
12 58 10
12 59 11
12 63 6
12 64 7
12 66 9
12 67 10
12 68 11
12 69 12
12 73 7
12 74 8
12 75 9
12 76 10
12 77 11
12 79 13
12 80 9
12 81 8
12 82 7
12 83 8
12 84 9
12 85 10
12 86 11
12 87 12
12 89 14
12 90 10
12 91 9
12 93 9
12 94 10
12 95 11
12 96 12
12 97 13
12 98 14
12 99 15
13 14 1
13 16 3
13 17 4
13 18 5
13 19 6
13 20 4
13 21 3
13 22 2
13 23 1
13 25 3
13 26 4
13 27 5
13 29 7
13 30 5
13 31 4
13 33 2
13 35 4
13 36 5
13 37 6
13 38 7
13 39 8
13 41 5
13 42 4
13 43 3
13 44 4
13 45 5
13 46 6
13 49 9
13 50 7
13 51 6
13 52 5
13 53 4
13 54 5
13 55 6
13 56 7
13 57 8
13 58 9
13 59 10
13 63 5
13 64 6
13 66 8
13 67 9
13 68 10
13 69 11
13 73 6
13 74 7
13 75 8
13 76 9
13 77 10
13 79 12
13 80 10
13 81 9
13 82 8
13 83 7
13 84 8
13 85 9
13 86 10
13 87 11
13 89 13
13 90 11
13 91 10
13 93 8
13 94 9
13 95 10
13 96 11
13 97 12
13 98 13
13 99 14
14 16 2
14 17 3
14 18 4
14 19 5
14 20 5
14 21 4
14 22 3
14 23 2
14 25 2
14 26 3
14 27 4
14 29 6
14 30 6
14 31 5
14 33 3
14 35 3
14 36 4
14 37 5
14 38 6
14 39 7
14 41 6
14 42 5
14 43 4
14 44 3
14 45 4
14 46 5
14 49 8
14 50 8
14 51 7
14 52 6
14 53 5
14 54 4
14 55 5
14 56 6
14 57 7
14 58 8
14 59 9
14 63 6
14 64 5
14 66 7
14 67 8
14 68 9
14 69 10
14 73 7
14 74 6
14 75 7
14 76 8
14 77 9
14 79 11
14 80 11
14 81 10
14 82 9
14 83 8
14 84 7
14 85 8
14 86 9
14 87 10
14 89 12
14 90 12
14 91 11
14 93 9
