80 10
0 2 2
0 3 3
0 4 4
0 6 6
0 7 7
0 8 8
0 9 9
0 10 1
0 11 2
0 12 3
0 13 4
0 14 5
0 15 6
0 17 8
0 18 9
0 19 10
0 20 2
0 21 3
0 22 4
0 23 5
0 24 6
0 25 7
0 26 8
0 27 9
0 29 11
0 30 3
0 32 5
0 33 6
0 34 7
0 36 9
0 37 10
0 38 11
0 39 12
0 40 4
0 41 5
0 43 7
0 45 9
0 46 10
0 49 13
0 50 5
0 51 6
0 53 8
0 54 9
0 55 10
0 56 11
0 57 12
0 58 13
0 59 14
0 60 6
0 61 7
0 65 11
0 66 12
0 67 13
0 68 14
0 69 15
0 70 7
0 72 9
0 73 10
0 74 11
0 75 12
0 76 13
0 77 14
0 78 15
0 79 16
0 80 8
0 81 9
0 82 10
0 84 12
0 86 14
0 87 15
0 88 16
0 89 17
0 90 9
0 91 10
0 92 11
0 94 13
0 95 14
0 96 15
0 99 18
2 3 1
2 4 2
2 6 4
2 7 5
2 8 6
2 9 7
2 10 3
2 11 2
2 12 1
2 13 2
2 14 3
2 15 4
2 17 6
2 18 7
2 19 8
2 20 4
2 21 3
2 22 2
2 23 3
2 24 4
2 25 5
2 26 6
2 27 7
2 29 9
2 30 5
2 32 3
2 33 4
2 34 5
2 36 7
2 37 8
2 38 9
2 39 10
2 40 6
2 41 5
2 43 5
2 45 7
2 46 8
2 49 11
2 50 7
2 51 6
2 53 6
2 54 7
2 55 8
2 56 9
2 57 10
2 58 11
2 59 12
2 60 8
2 61 7
2 65 9
2 66 10
2 67 11
2 68 12
2 69 13
2 70 9
2 72 7
2 73 8
2 74 9
2 75 10
2 76 11
2 77 12
2 78 13
2 79 14
2 80 10
2 81 9
2 82 8
2 84 10
2 86 12
2 87 13
2 88 14
2 89 15
2 90 11
2 91 10
2 92 9
2 94 11
2 95 12
2 96 13
2 99 16
3 4 1
3 6 3
3 7 4
3 8 5
3 9 6
3 10 4
3 11 3
3 12 2
3 13 1
3 14 2
3 15 3
3 17 5
3 18 6
3 19 7
3 20 5
3 21 4
3 22 3
3 23 2
3 24 3
3 25 4
3 26 5
3 27 6
3 29 8
3 30 6
3 32 4
3 33 3
3 34 4
3 36 6
3 37 7
3 38 8
3 39 9
3 40 7
3 41 6
3 43 4
3 45 6
3 46 7
3 49 10
3 50 8
3 51 7
3 53 5
3 54 6
3 55 7
3 56 8
3 57 9
3 58 10
3 59 11
3 60 9
3 61 8
3 65 8
3 66 9
3 67 10
3 68 11
3 69 12
3 70 10
3 72 8
3 73 7
3 74 8
3 75 9
3 76 10
3 77 11
3 78 12
3 79 13
3 80 11
3 81 10
3 82 9
3 84 9
3 86 11
3 87 12
3 88 13
3 89 14
3 90 12
3 91 11
3 92 10
3 94 10
3 95 11
3 96 12
3 99 15
4 6 2
4 7 3
4 8 4
4 9 5
4 10 5
4 11 4
4 12 3
4 13 2
4 14 1
4 15 2
4 17 4
4 18 5
4 19 6
4 20 6
4 21 5
4 22 4
4 23 3
4 24 2
4 25 3
4 26 4
4 27 5
4 29 7
4 30 7
4 32 5
4 33 4
4 34 3
4 36 5
4 37 6
4 38 7
4 39 8
4 40 8
4 41 7
4 43 5
4 45 5
4 46 6
4 49 9
4 50 9
4 51 8
4 53 6
4 54 5
4 55 6
4 56 7
4 57 8
4 58 9
4 59 10
4 60 10
4 61 9
4 65 7
4 66 8
4 67 9
4 68 10
4 69 11
4 70 11
4 72 9
4 73 8
4 74 7
4 75 8
4 76 9
4 77 10
4 78 11
4 79 12
4 80 12
4 81 11
4 82 10
4 84 8
4 86 10
4 87 11
4 88 12
4 89 13
4 90 13
4 91 12
4 92 11
4 94 9
4 95 10
4 96 11
4 99 14
6 7 1
6 8 2
6 9 3
6 10 7
6 11 6
6 12 5
6 13 4
6 14 3
6 15 2
6 17 2
6 18 3
6 19 4
6 20 8
6 21 7
6 22 6
6 23 5
6 24 4
6 25 3
6 26 2
6 27 3
6 29 5
6 30 9
6 32 7
6 33 6
6 34 5
6 36 3
6 37 4
6 38 5
6 39 6
6 40 10
6 41 9
6 43 7
6 45 5
6 46 4
6 49 7
6 50 11
6 51 10
6 53 8
6 54 7
6 55 6
6 56 5
6 57 6
6 58 7
6 59 8
6 60 12
6 61 11
6 65 7
6 66 6
6 67 7
6 68 8
6 69 9
6 70 13
6 72 11
6 73 10
6 74 9
6 75 8
6 76 7
6 77 8
6 78 9
6 79 10
6 80 14
6 81 13
6 82 12
6 84 10
6 86 8
6 87 9
6 88 10
6 89 11
6 90 15
6 91 14
6 92 13
6 94 11
6 95 10
6 96 9
6 99 12
7 8 1
7 9 2
7 10 8
7 11 7
7 12 6
7 13 5
7 14 4
7 15 3
7 17 1
7 18 2
7 19 3
7 20 9
7 21 8
7 22 7
7 23 6
7 24 5
7 25 4
7 26 3
7 27 2
7 29 4
7 30 10
7 32 8
7 33 7
7 34 6
7 36 4
7 37 3
7 38 4
7 39 5
7 40 11
7 41 10
7 43 8
7 45 6
7 46 5
7 49 6
7 50 12
7 51 11
7 53 9
7 54 8
7 55 7
7 56 6
7 57 5
7 58 6
7 59 7
7 60 13
7 61 12
7 65 8
7 66 7
7 67 6
7 68 7
7 69 8
7 70 14
7 72 12
7 73 11
7 74 10
7 75 9
7 76 8
7 77 7
7 78 8
7 79 9
7 80 15
7 81 14
7 82 13
7 84 11
7 86 9
7 87 8
7 88 9
7 89 10
7 90 16
7 91 15
7 92 14
7 94 12
7 95 11
7 96 10
7 99 11
8 9 1
8 10 9
8 11 8
8 12 7
8 13 6
8 14 5
8 15 4
8 17 2
8 18 1
8 19 2
8 20 10
8 21 9
8 22 8
8 23 7
8 24 6
8 25 5
8 26 4
8 27 3
8 29 3
8 30 11
8 32 9
8 33 8
8 34 7
8 36 5
8 37 4
8 38 3
8 39 4
8 40 12
8 41 11
8 43 9
8 45 7
8 46 6
8 49 5
8 50 13
8 51 12
8 53 10
8 54 9
8 55 8
8 56 7
8 57 6
8 58 5
8 59 6
8 60 14
8 61 13
8 65 9
8 66 8
8 67 7
8 68 6
8 69 7
8 70 15
8 72 13
8 73 12
8 74 11
8 75 10
8 76 9
8 77 8
8 78 7
8 79 8
8 80 16
8 81 15
8 82 14
8 84 12
8 86 10
8 87 9
8 88 8
8 89 9
8 90 17
8 91 16
8 92 15
8 94 13
8 95 12
8 96 11
8 99 10
9 10 10
9 11 9
9 12 8
9 13 7
9 14 6
9 15 5
9 17 3
9 18 2
9 19 1
9 20 11
9 21 10
9 22 9
9 23 8
9 24 7
9 25 6
9 26 5
9 27 4
9 29 2
9 30 12
9 32 10
9 33 9
9 34 8
9 36 6
9 37 5
9 38 4
9 39 3
9 40 13
9 41 12
9 43 10
9 45 8
9 46 7
9 49 4
9 50 14
9 51 13
9 53 11
9 54 10
9 55 9
9 56 8
9 57 7
9 58 6
9 59 5
9 60 15
9 61 14
9 65 10
9 66 9
9 67 8
9 68 7
9 69 6
9 70 16
9 72 14
9 73 13
9 74 12
9 75 11
9 76 10
9 77 9
